n 		 spin_accpt		Ecalc		 Mabs_calc
1531		167668		-488.770738		170.730242
1541		163891		-498.855289		198.725503
1551		175548		-480.105738		145.089620
1561		165195		-499.997438		199.942345
1571		166113		-499.152132		209.462763
1581		173495		-488.040481		166.564200
1591		174976		-488.221245		164.168448
1601		177198		-486.750781		161.806371
1611		170993		-498.887647		190.348852
1621		166312		-507.987662		212.859963
1631		184086		-481.263029		155.101165
1641		165590		-513.981718		224.257160
1651		171902		-504.947305		200.008480
1661		176142		-500.173390		198.797110
1671		180235		-495.341712		185.372831
1681		186967		-486.243902		173.476502
1691		200226		-466.145476		118.437611
1701		180743		-498.332745		189.844797
1711		183981		-495.775570		184.990064
1721		182140		-499.714120		182.726322
1731		189784		-489.076834		174.935875
1741		181329		-503.933372		201.279724
1751		195485		-483.920046		163.910908
1761		191970		-491.105054		172.869960
1771		192077		-494.251835		180.152456
1781		182006		-510.636721		222.592925
1791		196525		-488.873255		166.476829
1801		192390		-496.333148		187.232649
1811		191625		-499.463280		205.017118
1821		195045		-497.019220		184.121911
1831		194832		-498.300382		184.468596
1841		197245		-496.154264		193.489408
1851		205833		-484.713128		160.787682
1861		202695		-492.348200		185.707684
1871		197430		-500.194548		190.524853
1881		201461		-495.955343		180.664540
1891		205687		-490.845056		176.984664
1901		194142		-510.880589		211.233035
1911		212671		-485.825222		177.810570
1921		212138		-488.776679		168.289433
1931		216195		-483.175557		159.892284
1941		209732		-493.271510		178.231839
1951		221225		-480.213224		151.874936
1961		211069		-496.456910		192.779194
1971		219614		-483.529173		168.279046
1981		207508		-502.608783		198.531045
1991		218625		-489.986941		164.330487
2001		222565		-485.617191		165.039480
2011		226523		-482.080557		157.046246
2021		205028		-511.847600		225.345868
2031		215347		-499.377646		182.647957
2041		230121		-484.131308		148.655561
2051		228993		-483.959044		164.316919
2061		216787		-501.649685		192.115478
2071		212866		-507.063254		206.297441
2081		221279		-498.867852		191.137914
2091		223842		-496.841703		189.452893
2101		229606		-490.773917		185.895288
2111		229531		-492.591189		182.719090
2121		228327		-494.677982		164.389439
2131		247036		-472.685124		140.088221
2141		242452		-480.203643		153.227464
2151		247648		-473.896792		136.087401
2161		221020		-509.101342		217.785285
2171		222625		-508.217411		209.738369
2181		232351		-497.346171		182.293443
2191		239936		-489.285258		173.014149
2201		233920		-498.526124		200.552476
2211		239575		-492.801447		182.868385
2221		234975		-500.938316		197.942368
2231		237472		-497.774989		188.825639
2241		255739		-477.181615		140.058902
2251		251793		-483.877388		154.573967
2261		247141		-490.736842		169.668288
2271		236474		-503.062968		195.588727
2281		256718		-482.142920		150.714599
