n 		 spin_accpt		Ecalc		 Mabs_calc
6531		703498		-494.596233		184.311132
6541		707709		-493.430362		179.779850
6551		701645		-496.528774		186.456114
6561		701386		-497.020576		185.385764
6571		702052		-497.229645		189.919343
6581		730138		-486.364990		164.535481
6591		724611		-488.563799		165.678653
6601		722842		-490.091804		176.171792
6611		718320		-492.781727		173.497504
6621		699704		-500.303277		193.056940
6631		723841		-491.699593		171.227567
6641		724136		-491.421172		171.944285
6651		698141		-502.015937		197.004661
6661		751833		-481.044288		159.568533
6671		743898		-484.258432		159.727777
6681		732215		-489.258494		168.585242
6691		713741		-497.420415		191.665820
6701		737697		-488.114610		170.636024
6711		728148		-492.578155		180.238415
6721		721152		-496.493379		182.462431
6731		735071		-490.834051		168.298915
6741		746792		-486.842308		162.917075
6751		727063		-494.519330		181.991409
6761		753553		-484.590445		156.104127
6771		720474		-498.485896		187.845813
6781		727712		-496.117977		183.130217
6791		739450		-491.655426		178.388161
6801		759138		-484.208793		157.530951
6811		747947		-488.832771		163.428278
6821		748686		-489.768656		172.830670
6831		739306		-493.848631		181.724199
6841		733024		-496.094723		185.418798
6851		746233		-492.002919		175.478908
6861		755187		-489.080309		169.598892
6871		728938		-499.561636		191.303158
6881		757644		-489.369568		168.614155
6891		726003		-501.349006		198.354375
6901		749827		-492.589480		172.663382
6911		754979		-490.947186		176.296339
6921		760593		-488.568704		168.977893
6931		768839		-486.411773		159.657769
6941		741161		-497.458579		189.479326
6951		749489		-494.762768		179.032945
6961		761848		-490.553656		168.513145
6971		768352		-487.842203		168.674222
6981		756245		-492.960894		176.140954
6991		747934		-496.893148		187.675011
7001		754278		-494.714469		176.807028
7011		752497		-496.532877		187.700756
7021		757745		-494.485116		182.553198
7031		751387		-496.717394		190.952638
7041		749398		-497.696918		185.917909
7051		746376		-499.870089		187.832648
7061		776894		-488.603314		167.300666
7071		753255		-498.253147		191.047942
7081		777651		-489.010027		176.142070
7091		758133		-497.084191		186.633197
7101		771175		-492.508097		176.004788
7111		768092		-493.850654		183.042610
7121		777168		-490.893976		173.804803
7131		776274		-492.150890		175.587435
7141		768354		-495.131214		182.158521
7151		757613		-499.642008		195.073137
7161		759593		-499.143695		194.366988
7171		771882		-494.997629		182.163715
7181		776735		-494.076034		182.597410
