n 		 spin_accpt		Ecalc		 Mabs_calc
8211		879634		-496.536354		185.512605
8221		890052		-493.150225		170.743948
8231		897504		-491.669056		174.134370
8241		897947		-491.466084		174.763257
8251		885851		-495.633014		183.852382
8261		907322		-488.643021		169.522334
8271		887879		-496.135413		183.754564
8281		862421		-504.550658		200.703780
8291		894284		-494.243879		177.344832
8301		911007		-489.521744		174.620648
8311		893923		-495.068704		182.194200
8321		912584		-489.464247		169.353683
8331		923946		-486.163486		162.001440
8341		900494		-493.963793		180.926987
8351		889553		-498.025147		192.869836
8361		892549		-497.120919		182.883148
8371		921511		-487.725242		168.495281
8381		900712		-495.232073		178.444816
8391		905770		-494.283876		183.033488
8401		906506		-494.071658		184.263064
8411		910176		-493.498038		180.958269
8421		886490		-501.372284		197.922337
8431		900910		-497.538133		188.148262
8441		901971		-497.515460		186.089800
8451		938988		-485.305881		157.911016
8461		928064		-489.120908		165.711854
8471		926633		-490.692008		171.454374
8481		910186		-495.681641		187.088551
8491		928796		-490.227771		168.005182
8501		930356		-490.269380		172.333608
8511		915109		-495.780049		184.552462
8521		940723		-487.565309		161.704964
8531		904677		-499.163990		196.734263
8541		905940		-499.125161		179.472895
8551		913660		-496.661443		180.674307
8561		907672		-499.549585		192.639411
8571		914490		-497.294598		189.035118
8581		921785		-495.569281		182.095560
8591		937737		-491.026889		170.129205
8601		925550		-494.858272		185.803744
8611		934612		-493.485542		174.334456
8621		900337		-503.757337		208.509686
8631		919888		-497.348164		187.578496
8641		908639		-502.232612		201.589399
8651		917320		-498.988325		188.661426
8661		941470		-491.986145		176.502482
8671		932829		-495.116596		186.484373
8681		931588		-495.502822		187.945168
8691		925156		-497.971695		187.514900
8701		931999		-496.472130		182.724744
8711		916432		-502.049822		197.410171
8721		957786		-489.546612		168.851279
8731		954831		-490.626045		167.881800
8741		957830		-489.655188		169.154788
8751		935300		-496.637184		187.005142
8761		943449		-494.763155		179.608720
8771		961325		-489.811424		169.585908
8781		952314		-492.896481		174.873021
8791		938216		-497.298601		185.603003
8801		954201		-493.232587		177.540961
8811		963773		-490.760186		171.189649
8821		944754		-496.833919		188.765673
8831		964984		-490.084022		168.512060
8841		935285		-500.046601		192.891528
8851		944311		-497.770195		185.787143
8861		928755		-502.638077		199.772712
8871		938183		-499.992785		198.129861
8881		952425		-495.712645		186.350636
8891		961294		-493.610617		181.897874
8901		964496		-493.435344		179.825638
8911		958480		-495.185726		177.633711
8921		965518		-493.540186		178.097523
8931		971693		-491.648416		175.798679
8941		968822		-492.746225		175.328934
8951		956978		-496.787398		181.360295
8961		978317		-490.658185		172.685415
8971		954239		-498.764017		187.827667
8981		973115		-493.356642		178.026723
8991		963517		-496.309643		185.244800
9001		988254		-489.171425		174.059549
9011		981495		-491.993341		175.722783
9021		956819		-499.354839		191.816872
9031		970508		-495.544679		183.831691
9041		969864		-496.078752		187.386130
9051		961042		-498.885427		190.753287
9061		974502		-495.586801		182.314535
9071		958801		-500.263257		192.610738
9081		995678		-489.696729		171.851118
9091		982046		-494.357056		180.493015
9101		956776		-501.739150		197.108450
9111		979096		-495.043354		183.436505
9121		982501		-494.402807		180.679750
9131		1009884		-486.981930		166.568612
9141		974387		-497.724975		188.782409
9151		971486		-498.745055		190.002841
9161		994633		-492.883746		181.890842
9171		994328		-492.812125		180.436376
9181		984556		-496.202592		183.058708
9191		982466		-496.870852		189.622022
9201		991755		-494.325399		180.504510
9211		994584		-494.449245		180.079904
9221		971575		-501.270144		195.696996
9231		1007024		-490.593002		173.873903
9241		962842		-504.466183		202.779136
9251		1010361		-490.954924		175.202248
9261		975804		-501.088003		192.786740
9271		983234		-498.980477		193.427893
9281		1008554		-492.235319		176.398879
9291		1002450		-494.427726		180.407706
9301		977254		-501.996775		195.984733
9311		991688		-498.128665		186.636881
9321		999796		-496.674606		180.056003
9331		984739		-500.793484		190.799486
9341		1003075		-495.346109		182.896906
9351		1043263		-484.221581		160.046412
9361		992230		-499.706442		188.850337
9371		1024989		-490.224309		171.669832
9381		999265		-498.275237		191.730519
9391		1004390		-496.584815		186.865297
9401		998469		-499.055845		187.789171
9411		1001647		-498.246733		189.048985
9421		1010484		-496.370237		181.722110
9431		1025645		-492.211218		177.403245
9441		1037696		-488.779578		167.749179
9451		1011370		-497.140197		189.937361
9461		1012299		-496.976218		186.634394
9471		1037084		-490.302186		172.413050
9481		994764		-502.417045		198.407130
9491		1022128		-495.274681		181.584238
9501		1053241		-486.755078		160.390696
9511		998520		-502.258438		196.460730
9521		1040607		-490.292616		167.134125
9531		1058670		-486.108488		165.690484
9541		1025831		-495.426475		185.735248
9551		1017899		-497.643388		186.594283
9561		1004776		-501.779730		195.124569
9571		986999		-507.206353		209.856023
9581		1034244		-494.183488		178.925582
9591		1048334		-491.041602		175.576686
9601		1022705		-497.913551		189.761275
9611		1032466		-495.778587		183.977318
9621		1033688		-495.673631		182.953539
9631		1055097		-489.741460		168.371924
9641		1050579		-491.182657		173.422052
9651		1033222		-496.614237		187.491037
9661		1005195		-504.725391		200.425629
9671		1042696		-494.913039		180.667563
9681		1060340		-490.151431		167.124471
9691		1039144		-496.198947		185.540192
9701		1038774		-496.717452		187.421091
9711		1038812		-497.168572		186.859438
9721		1071903		-487.686041		174.836128
9731		1019996		-502.463878		199.496044
9741		1066201		-490.105328		171.636998
9751		1065432		-490.692237		176.485899
9761		1045572		-496.569614		186.347505
9771		1057969		-493.364036		177.937775
9781		1028536		-502.061957		197.734383
9791		1092246		-484.600143		156.374017
9801		1028118		-502.141006		195.800224
9811		1053543		-495.745184		186.968505
9821		1047759		-497.432033		185.164444
9831		1050741		-496.995626		183.866748
9841		1043320		-499.480134		193.906107
9851		1058948		-495.024261		181.930971
9861		1050151		-498.101207		191.365582
9871		1003377		-510.864148		216.636004
9881		1076863		-491.022771		164.445299
9891		1076416		-491.771509		177.309069
9901		1061949		-496.155944		183.646702
9911		1092089		-487.720311		166.882656
9921		1097235		-487.153311		162.899305
9931		1092407		-488.693586		170.371967
9941		1069222		-495.201288		183.959561
9951		1052784		-499.848457		196.692996
9961		1054074		-499.757053		191.385604
9971		1045585		-502.306689		199.420720
9981		1068589		-496.255285		184.828775
9991		1056559		-499.949154		192.854569
10001		1067731		-497.525447		188.468553
10011		1074636		-495.638398		185.851963
10021		1066282		-498.182617		187.153777
10031		1073379		-496.448609		185.936796
10041		1074842		-496.984364		189.816951
10051		1076807		-496.427022		181.554870
10061		1092512		-492.231389		177.686115
10071		1069051		-499.107934		191.949955
10081		1090907		-493.315742		181.287174
10091		1106974		-489.200674		170.636409
10101		1108863		-489.357489		171.203643
10111		1082965		-496.338641		182.171496
10121		1105750		-490.538880		169.925501
10131		1061573		-503.000296		200.972263
10141		1079326		-498.456562		194.300562
10151		1110412		-490.682297		176.851345
10161		1089616		-495.884657		182.579864
10171		1097149		-494.306165		180.662275
10181		1083182		-498.476770		191.507514
10191		1091623		-496.772054		185.884015
10201		1093640		-496.072542		187.703951
10211		1079398		-499.952992		192.498678
10221		1107494		-493.024166		179.599452
10231		1113086		-491.795523		171.812335
10241		1117781		-491.167269		173.057319
10251		1100239		-495.694859		187.307970
10261		1071554		-504.144235		198.664653
10271		1082988		-500.562360		195.954045
10281		1088968		-499.833090		192.528548
10291		1094204		-498.977359		183.832281
10301		1104697		-496.029123		184.768275
10311		1117413		-493.403550		176.783435
10321		1082084		-502.524949		196.836159
10331		1116885		-493.724906		176.909689
10341		1134032		-489.185572		172.004255
10351		1077527		-504.314173		199.578398
10361		1085601		-502.426793		199.220732
10371		1130025		-491.409122		173.236332
10381		1121979		-493.996725		179.067527
10391		1102932		-499.106150		192.037532
10401		1091426		-502.404000		194.324200
10411		1136883		-490.733263		176.145807
10421		1122860		-494.498800		178.499760
10431		1109770		-498.370626		186.854568
10441		1137683		-490.945312		172.590748
10451		1089517		-503.954454		199.547794
10461		1102701		-500.820572		200.242615
10471		1109865		-499.575208		194.901347
10481		1117821		-497.488026		187.738765
10491		1123770		-496.487275		186.259270
10501		1124365		-496.780116		185.510904
10511		1125709		-496.634383		183.692132
10521		1098373		-503.356335		196.274499
10531		1148871		-491.315545		172.719020
10541		1135156		-494.762926		181.797173
10551		1117167		-499.913942		188.938679
10561		1143829		-492.747278		177.739608
10571		1137332		-495.654527		180.352474
10581		1160254		-489.580191		165.750307
10591		1122749		-499.282410		187.855349
10601		1161329		-489.658334		171.908499
10611		1144055		-494.702102		184.010178
10621		1136142		-497.109500		184.327276
10631		1145418		-494.406923		181.085128
10641		1108254		-504.115403		204.915515
10651		1155295		-492.947517		174.726129
10661		1159837		-491.878435		173.323703
10671		1158081		-492.636117		175.549433
10681		1110095		-504.386481		207.309990
10691		1129962		-500.593770		197.728557
10701		1155600		-493.876834		176.327820
10711		1119707		-502.825133		198.154981
10721		1153209		-495.150079		181.796101
10731		1165495		-492.993756		179.584382
10741		1179674		-488.896378		174.950936
10751		1143701		-498.779648		189.385918
10761		1155747		-495.492984		185.301366
10771		1178390		-489.932968		173.283818
10781		1164523		-494.290326		183.528801
10791		1172141		-492.396997		172.735428
10801		1155015		-497.219146		186.102213
10811		1153306		-497.445565		191.747849
10821		1162366		-495.749376		180.102209
10831		1186852		-489.658573		169.115317
10841		1167693		-494.868001		186.123236
10851		1178969		-492.706663		180.670906
10861		1146173		-501.011325		191.036553
10871		1162687		-496.935700		184.020421
10881		1202219		-487.193456		165.691389
10891		1159841		-498.000551		190.493802
10901		1173102		-495.078250		183.833043
10911		1164797		-497.460911		184.618825
10921		1177160		-494.774105		179.033788
10931		1169335		-496.756381		184.317263
10941		1151410		-501.164062		198.885477
10951		1191697		-491.616473		175.852434
10961		1161801		-498.938418		186.235745
10971		1162504		-499.243460		190.742503
10981		1181283		-495.287497		179.559785
10991		1176474		-497.075789		183.745974
11001		1179292		-496.218162		180.784656
11011		1181056		-496.345836		179.483971
11021		1192036		-493.628890		177.742310
11031		1205851		-490.527785		175.214396
11041		1171057		-499.630831		187.664885
11051		1200481		-492.158176		178.117817
11061		1189607		-495.060483		180.148088
11071		1186113		-496.276398		182.028543
11081		1212860		-490.457540		170.910207
11091		1183234		-497.772969		187.731674
11101		1209181		-491.285830		172.224304
11111		1203000		-493.488255		180.998830
11121		1192418		-495.839942		182.851182
11131		1193291		-496.134759		188.578744
11141		1193068		-496.149717		187.195584
11151		1192434		-496.573222		186.269572
11161		1185589		-498.384733		188.029388
11171		1204592		-494.811566		177.939486
11181		1219269		-491.466595		172.296753
11191		1214794		-492.071486		178.697882
11201		1226765		-490.407642		168.708865
11211		1209978		-494.475426		178.514673
11221		1211421		-494.323144		179.738526
11231		1199833		-497.160716		187.701006
11241		1214889		-493.848590		176.300863
11251		1209491		-494.892543		174.151986
11261		1182420		-502.102478		200.879318
11271		1251269		-485.933812		159.675983
11281		1209499		-496.192182		179.986526
11291		1199867		-498.250288		192.468692
11301		1210219		-496.674631		182.289178
11311		1196900		-499.896738		191.376536
11321		1201423		-499.333981		189.854783
11331		1205903		-497.700821		187.207484
11341		1205134		-498.583899		186.486553
11351		1203826		-499.085543		192.171086
11361		1235915		-492.081331		171.655664
11371		1261039		-486.536628		160.353883
11381		1224510		-495.250681		185.511291
11391		1233694		-493.187604		172.205074
11401		1216823		-497.480572		191.776862
11411		1241424		-492.123039		173.072649
11421		1229026		-495.616496		178.834603
11431		1223731		-496.623567		187.307497
11441		1203402		-501.608251		196.155756
11451		1213573		-499.167933		190.837831
11461		1216970		-498.858389		190.534508
11471		1235639		-494.970273		180.853457
11481		1236107		-495.043986		183.667973
11491		1273700		-486.533113		161.832391
11501		1245861		-493.900009		178.102078
11511		1260308		-490.317435		169.163409
11521		1237216		-496.074993		185.437202
11531		1222139		-499.681207		193.634377
11541		1252136		-492.861970		176.197557
11551		1254324		-492.487923		177.079214
11561		1262482		-490.243751		170.640083
11571		1244657		-495.516377		181.319851
11581		1269164		-489.627839		169.487091
11591		1262078		-491.746010		177.732551
11601		1245643		-495.729678		187.825187
11611		1235343		-498.223409		189.528378
11621		1233710		-499.137079		190.330436
11631		1271562		-490.258103		171.431519
11641		1264211		-492.437076		175.532514
11651		1203487		-506.835465		205.950047
11661		1268055		-492.403739		177.390618
11671		1286385		-488.345472		166.149087
11681		1247810		-497.152299		183.436863
11691		1258829		-494.769310		185.237362
11701		1247157		-498.484574		184.839757
11711		1246308		-498.377252		186.237384
11721		1281409		-490.785087		172.921764
11731		1245874		-498.913648		192.946552
11741		1247391		-498.896516		193.357125
11751		1279003		-491.928857		175.612459
11761		1254620		-497.870249		184.563558
11771		1276643		-493.032028		175.370487
11781		1251161		-498.851371		187.782871
11791		1249483		-499.657027		190.184378
11801		1269014		-495.198712		180.816202
11811		1312607		-486.286343		159.171450
11821		1288914		-491.385162		173.629135
11831		1304797		-488.180543		167.673400
11841		1281594		-493.676210		178.453847
11851		1277961		-494.862543		182.432706
11861		1279467		-494.831127		175.896130
11871		1255061		-500.513183		194.592199
11881		1307196		-488.642033		165.880986
11891		1270370		-497.046169		187.507359
11901		1275338		-495.751281		184.347534
11911		1294429		-492.082277		174.903199
11921		1273516		-497.347538		186.710008
11931		1302397		-491.017350		174.576314
11941		1273184		-497.624320		190.357591
11951		1303380		-490.941679		171.154380
11961		1271277		-498.359335		190.656968
11971		1284058		-496.280678		182.148526
11981		1271543		-499.300225		188.179451
11991		1272413		-498.960554		188.493537
12001		1297237		-493.539538		183.675694
12011		1315553		-490.049122		171.427358
12021		1325088		-488.186673		174.274020
12031		1311524		-490.988613		172.653479
12041		1287337		-496.837140		187.048086
12051		1297259		-494.460211		181.667911
12061		1288626		-497.116325		187.403532
12071		1304041		-493.965703		183.582636
12081		1293008		-496.803576		183.229700
12091		1288442		-497.844016		187.076172
12101		1311163		-493.528138		179.656392
12111		1313491		-492.829659		177.458839
12121		1302328		-495.309958		186.595165
12131		1294308		-497.121095		191.477042
12141		1291196		-498.352689		192.937814
12151		1293466		-498.371492		186.267303
12161		1316941		-493.390017		177.957076
12171		1276522		-502.200970		199.470216
12181		1314884		-494.267794		182.433134
12191		1329472		-491.227955		175.131983
12201		1315595		-494.832227		180.334235
12211		1331348		-491.399558		177.469495
12221		1306164		-497.164880		188.142051
12231		1299488		-498.673861		192.585725
12241		1316499		-494.954007		182.680827
12251		1294713		-500.262509		191.865644
12261		1298245		-499.406247		190.578419
12271		1338212		-491.822671		173.452530
12281		1283189		-503.062617		198.468529
12291		1325007		-494.893825		179.929216
12301		1327277		-494.123405		181.642793
12311		1320290		-495.592559		183.220697
12321		1364230		-486.621540		162.719097
12331		1310593		-498.366394		190.684129
12341		1315636		-498.140183		186.745807
12351		1279343		-505.419480		200.754433
12361		1341703		-492.845563		175.415419
12371		1329222		-495.508205		184.504729
12381		1363053		-488.449721		170.681205
12391		1334536		-494.619643		179.932854
12401		1326664		-496.997016		186.998468
12411		1346886		-492.755459		175.681895
12421		1339173		-494.330569		184.716045
12431		1364177		-489.176092		169.166278
12441		1330156		-496.814726		185.363556
12451		1359021		-490.558831		172.279656
12461		1319812		-500.028890		189.396196
12471		1351574		-493.266939		174.978590
12481		1324708		-499.302620		190.378015
12491		1343900		-495.176367		181.725883
12501		1350785		-494.047836		180.777698
12511		1348363		-494.839421		182.070018
12521		1359986		-492.287836		175.076911
12531		1353727		-493.879818		172.596600
12541		1378388		-489.155889		176.045929
12551		1360032		-493.617401		177.181579
12561		1328804		-499.988217		194.606162
12571		1353665		-495.166972		180.215416
12581		1361630		-493.107702		183.049519
12591		1345792		-496.732269		185.368279
12601		1352613		-496.246330		185.748750
12611		1351071		-496.344778		186.394259
12621		1336602		-499.489739		190.886618
12631		1355182		-495.958198		183.193571
12641		1362429		-494.880785		180.463729
12651		1328131		-501.537270		196.624457
12661		1361102		-495.735250		185.574441
12671		1375305		-492.886118		174.007261
12681		1347302		-498.646479		191.958521
12691		1335727		-500.944922		196.960838
12701		1392268		-489.189828		170.846548
12711		1374867		-493.508300		180.808748
12721		1331352		-503.166103		198.105967
12731		1334346		-502.583615		197.798916
12741		1350915		-499.365513		192.530414
12751		1370634		-495.304211		186.237001
12761		1339233		-502.651203		201.519630
12771		1368191		-496.419701		187.759612
12781		1374845		-495.532744		184.422346
12791		1386573		-493.321554		174.302400
12801		1366888		-497.170221		188.118428
12811		1370351		-496.521739		182.337835
12821		1410646		-488.575306		166.420404
12831		1405112		-489.749825		167.686229
12841		1378603		-496.362589		184.268982
12851		1413644		-488.794958		167.818847
12861		1370701		-497.337377		186.583003
12871		1403998		-491.539119		176.213814
12881		1376184		-497.127863		188.447326
12891		1396818		-493.198045		176.964704
12901		1364884		-499.830711		195.440043
12911		1410204		-490.819921		169.371079
12921		1387472		-495.637799		184.481851
12931		1376407		-497.863429		186.955379
12941		1389752		-495.762615		180.789738
12951		1391995		-495.358505		182.322909
12961		1397776		-494.618316		178.445490
12971		1392295		-496.064143		179.768252
12981		1413832		-491.598798		174.527848
12991		1401870		-494.687399		180.488338
13001		1396832		-495.265903		179.903700
13011		1413606		-492.028591		176.820229
13021		1415532		-492.671223		179.106981
13031		1399720		-495.192387		183.861561
13041		1406469		-494.515758		176.393681
13051		1413359		-493.164049		183.163742
13061		1392155		-498.120205		187.879029
13071		1431107		-490.069314		171.716013
13081		1430408		-490.537421		175.279872
13091		1411785		-494.580093		182.234512
13101		1401854		-496.812152		183.988093
13111		1401910		-496.895431		186.737854
13121		1408192		-495.976526		183.082997
13131		1415489		-495.032214		183.350697
13141		1415619		-494.264972		180.120387
13151		1398822		-498.209718		187.268193
13161		1441184		-490.131753		168.780944
13171		1399556		-498.889682		190.559259
13181		1436363		-491.415522		176.868523
13191		1415134		-495.993329		183.704192
13201		1412557		-496.895084		184.626468
13211		1441300		-490.921202		168.513663
13221		1445574		-490.175630		168.545647
13231		1405680		-498.592094		192.448190
13241		1423917		-495.602145		182.492259
13251		1425706		-495.048827		181.884839
13261		1416832		-496.985748		184.331649
13271		1422169		-495.929772		183.961420
13281		1425794		-496.168662		182.471199
13291		1405057		-500.676849		192.581597
13301		1462280		-489.233291		169.546500
13311		1413253		-499.120126		191.706709
13321		1411575		-499.427671		193.946701
13331		1412163		-499.324882		190.580602
13341		1451592		-492.088449		174.985383
13351		1428720		-496.853269		185.196465
13361		1435377		-495.183295		186.428710
13371		1432758		-496.145988		179.799117
13381		1456534		-491.551304		173.962335
13391		1441265		-494.934210		182.413860
13401		1445054		-494.426685		181.587344
13411		1419688		-499.558273		194.345090
13421		1436552		-496.326950		184.588332
13431		1427985		-498.558261		190.061500
13441		1455206		-493.159438		179.842571
13451		1437067		-497.354844		189.106535
13461		1436989		-497.825422		190.475893
13471		1460888		-493.261673		176.085220
13481		1478934		-489.671686		171.091314
13491		1423696		-500.984063		195.413090
13501		1437994		-498.058810		186.347974
13511		1438979		-498.018503		190.631337
13521		1465399		-493.100510		180.771984
13531		1433165		-499.385707		191.591013
13541		1459795		-494.482239		176.845285
13551		1443078		-497.996015		186.684378
13561		1479006		-491.396800		174.162230
13571		1452880		-496.186869		187.357748
13581		1492468		-488.990796		167.452765
13591		1481310		-491.558826		175.679788
13601		1447823		-498.505404		184.593045
13611		1439195		-500.075527		192.782015
13621		1460557		-496.106013		183.670509
13631		1478081		-492.874184		174.045338
13641		1460485		-496.574738		187.814970
13651		1492528		-490.550436		168.139770
13661		1459524		-496.960691		186.344924
13671		1468699		-495.885305		182.471216
13681		1439130		-501.404576		192.796141
13691		1455888		-498.525163		189.134322
13701		1462549		-497.383841		188.564338
13711		1469965		-495.789366		186.957771
13721		1495032		-491.408498		174.493404
13731		1477891		-495.337266		183.559828
13741		1496084		-491.651554		173.402081
13751		1480826		-495.163115		184.413788
13761		1467434		-497.760628		186.777850
13771		1455411		-500.299760		195.266429
13781		1465100		-498.480226		192.047021
13791		1503246		-491.334348		172.246828
13801		1514533		-489.213825		168.122310
13811		1497394		-493.071610		175.708204
13821		1476010		-497.494827		186.984733
13831		1482905		-495.884029		180.366712
13841		1483268		-496.348819		185.007731
13851		1476330		-498.035088		186.551874
13861		1490964		-495.387923		180.514393
13871		1501131		-493.524620		177.972461
13881		1501922		-493.510266		179.035084
13891		1523534		-489.996113		165.818156
13901		1493017		-495.704769		184.364722
13911		1475846		-499.282007		192.228452
13921		1495545		-495.422743		187.588966
13931		1486264		-497.576915		184.497021
13941		1482307		-498.520910		190.621763
13951		1491721		-496.897140		188.112250
13961		1526516		-490.465153		174.758112
13971		1497516		-496.357025		183.007802
13981		1496852		-496.563622		186.711680
13991		1492126		-497.673647		189.610750
14001		1456541		-505.582173		202.285694
14011		1518357		-492.878738		178.006424
14021		1521026		-492.668997		174.715213
14031		1535016		-490.238472		172.852398
14041		1513138		-494.976141		181.266576
14051		1545128		-488.538609		170.133941
14061		1503343		-496.753289		184.971481
14071		1572113		-484.640750		156.023026
14081		1506617		-496.485477		185.876003
14091		1502913		-497.709744		186.611880
14101		1524383		-493.740869		178.691157
14111		1523875		-494.081497		179.831621
14121		1512922		-496.264570		183.605835
14131		1546832		-489.809921		175.008704
14141		1534067		-493.333710		173.578672
14151		1511318		-497.147057		185.345064
14161		1505743		-498.548408		190.713085
14171		1517158		-496.848776		184.250229
14181		1530459		-494.658205		176.934067
14191		1522904		-495.971249		182.814319
14201		1549556		-491.398352		174.352510
14211		1513474		-498.181972		188.091478
14221		1515602		-497.689333		188.046129
14231		1508247		-499.723140		193.377837
14241		1541955		-493.634436		180.521733
14251		1527742		-495.909340		183.509508
14261		1569728		-488.295912		166.221724
14271		1546722		-492.891318		176.879406
14281		1523274		-497.866816		187.971150
14291		1532824		-495.886362		184.715135
14301		1534223		-495.673869		183.837774
14311		1545467		-493.816784		179.461533
14321		1585713		-486.697856		169.117520
14331		1550639		-493.779639		178.761566
14341		1566555		-490.145178		171.374242
14351		1559043		-492.302418		179.728799
14361		1574253		-489.539169		165.946940
14371		1538520		-496.933547		186.715190
14381		1576621		-489.674432		171.200056
14391		1565776		-491.905496		179.207699
14401		1556510		-493.982640		175.340879
14411		1576998		-490.107279		172.118382
14421		1530440		-498.800915		193.400458
14431		1537719		-497.821634		188.313076
14441		1561444		-493.629527		179.227754
14451		1557889		-494.579475		178.704588
14461		1569330		-492.484061		176.590416
14471		1557285		-495.067929		182.814595
14481		1569033		-492.441130		180.895518
14491		1568679		-493.515423		177.923677
14501		1562098		-494.931384		183.305841
14511		1573008		-492.516574		178.116739
14521		1596261		-489.114799		169.346051
14531		1574820		-493.093662		179.633886
14541		1542238		-499.331545		190.935837
14551		1550284		-498.165349		189.081575
14561		1552615		-498.182817		186.046563
14571		1596320		-490.174182		173.787111
14581		1577408		-493.580962		182.088746
14591		1587781		-492.117333		171.770955
14601		1554448		-498.722005		189.398808
14611		1548930		-499.423174		189.567586
14621		1573904		-495.255318		183.703030
14631		1582226		-493.790445		183.265532
14641		1573283		-495.314801		185.107438
14651		1554282		-499.173026		192.592041
14661		1584024		-494.112543		179.930700
14671		1610731		-488.948538		170.264058
14681		1538795		-502.954840		199.304816
14691		1572114		-496.362943		182.859710
14701		1614102		-489.144956		169.789130
14711		1554831		-500.359731		195.941676
14721		1586319		-494.645744		180.467903
14731		1583389		-495.545991		181.775847
14741		1576121		-496.635778		187.635981
14751		1602084		-492.767677		181.506067
14761		1572247		-498.273830		187.442856
14771		1576257		-497.247851		188.824047
14781		1647355		-484.762330		161.579595
14791		1615009		-490.539923		169.810831
14801		1566752		-499.722181		196.126748
14811		1607597		-492.836405		179.222875
14821		1590253		-496.207004		184.034815
14831		1597359		-495.002090		182.881127
14841		1568150		-499.883296		199.116771
14851		1602585		-494.304222		180.936637
14861		1629373		-489.800148		166.526075
14871		1619125		-491.553762		172.989174
14881		1586621		-497.784557		189.904039
14891		1590065		-496.731180		187.231213
14901		1609284		-494.026173		180.555936
14911		1618828		-492.562269		175.930521
14921		1572925		-500.605321		192.220629
14931		1604790		-495.268636		184.979707
14941		1618886		-493.236330		178.325413
14951		1592958		-498.088155		186.933851
14961		1581885		-500.232070		196.751821
14971		1613796		-494.740765		181.598290
14981		1619905		-493.841533		179.071624
14991		1611451		-495.705957		180.433727
15001		1594371		-498.084394		192.875275
15011		1641407		-490.224236		165.054560
15021		1629923		-492.894747		175.106185
15031		1642091		-490.450935		168.694298
15041		1620886		-494.625623		178.926268
15051		1643230		-490.993821		171.839346
15061		1608948		-497.065002		182.388420
15071		1643261		-491.655497		174.212726
15081		1632461		-493.272064		182.912937
15091		1646952		-491.358293		172.468226
15101		1607165		-498.436395		186.129925
15111		1646235		-491.431937		174.739991
15121		1643900		-491.874347		177.281264
15131		1596572		-500.564404		193.432424
15141		1645318		-492.505383		174.202100
15151		1663306		-489.081117		167.969639
15161		1638032		-493.658466		177.877053
15171		1632081		-495.217718		183.152330
15181		1631411		-495.706212		182.882814
15191		1658420		-490.464881		166.747285
15201		1637352		-494.652194		185.067824
15211		1636257		-494.805075		179.886004
15221		1631379		-495.925366		181.923527
15231		1645468		-494.245946		179.020813
15241		1628950		-497.423791		186.798898
15251		1643149		-494.970297		181.202151
15261		1668034		-490.340345		176.984208
15271		1674103		-489.483072		170.248969
15281		1657695		-492.723513		176.120018
15291		1618400		-500.299261		195.238637
15301		1634666		-497.085942		190.971309
15311		1654468		-493.823003		178.805042
15321		1649934		-494.873964		180.355329
15331		1633334		-498.015785		189.668776
15341		1650414		-494.769311		179.955283
15351		1633886		-497.980327		189.634421
15361		1679748		-490.500618		171.053187
15371		1619561		-500.828313		193.674842
15381		1676736		-491.474156		176.456407
15391		1636825		-498.853096		189.034631
15401		1675237		-491.945978		176.297253
15411		1669925		-493.165142		178.742586
15421		1669587		-493.707023		178.297905
15431		1643934		-498.058713		187.776554
15441		1683678		-491.415582		174.261512
15451		1649312		-497.334024		187.683386
15461		1671450		-494.215122		180.258586
15471		1711893		-487.047508		163.682373
15481		1668624		-494.822040		181.419805
15491		1678578		-493.092764		178.253308
15501		1665232		-495.904264		184.803045
15511		1625250		-502.188640		196.232867
15521		1668725		-495.284067		180.236454
15531		1668593		-495.433906		179.448587
15541		1680925		-493.672737		177.711473
15551		1690829		-492.330783		176.382355
15561		1681868		-493.661847		183.128205
15571		1691496		-492.049836		175.711643
15581		1654450		-498.876580		188.429497
15591		1680093		-494.737220		183.056764
15601		1637929		-501.772963		198.036664
15611		1666574		-497.028249		188.618923
15621		1693543		-492.945650		175.011075
15631		1681405		-494.852025		182.271640
15641		1701133		-492.169554		172.929992
15651		1637592		-503.257300		200.364322
15661		1691739		-494.095396		182.689994
15671		1662280		-499.226086		195.044605
15681		1696669		-493.659843		178.224348
15691		1685873		-495.415716		181.017653
15701		1716942		-490.555761		172.242023
15711		1695947		-493.745019		180.903953
15721		1704286		-493.158450		180.254691
15731		1683253		-496.726209		181.964529
15741		1711379		-492.353980		179.573471
15751		1671183		-499.135293		192.951051
15761		1736863		-488.160142		166.332339
15771		1710936		-492.519688		179.110773
15781		1703475		-494.560801		179.106520
15791		1675011		-499.423722		188.699006
15801		1710240		-493.603696		181.702930
15811		1691504		-496.680286		182.552147
15821		1698689		-496.014158		184.206055
15831		1691591		-496.856295		189.709810
15841		1717813		-492.779496		175.743703
15851		1694995		-496.890796		183.797489
15861		1750819		-487.398777		166.471471
15871		1701558		-496.168609		180.596434
15881		1736139		-490.816447		174.367231
15891		1759374		-486.649802		156.959411
15901		1711987		-494.947739		176.892145
15911		1737378		-490.382503		169.121363
15921		1730623		-492.443439		175.248037
15931		1703484		-496.994288		188.479568
15941		1707464		-496.039897		184.659181
15951		1716794		-495.000188		176.444988
15961		1701304		-497.780590		185.292901
15971		1721460		-494.167679		179.252270
15981		1753574		-489.607909		170.525499
15991		1713670		-496.689388		188.304046
16001		1744381		-491.372289		174.923442
16011		1728541		-494.043095		180.513772
16021		1717153		-496.820673		184.661756
