 x		y
1.100000		0.000000
1.099983		0.006283
1.099931		0.012566
1.099845		0.018849
1.099724		0.025131
1.099568		0.031412
1.099378		0.037692
1.099154		0.043971
1.098895		0.050249
1.098601		0.056525
1.098273		0.062799
1.097911		0.069072
1.097514		0.075342
1.097082		0.081610
1.096616		0.087875
1.096116		0.094137
1.095581		0.100397
1.095012		0.106653
1.094409		0.112906
1.093771		0.119156
1.093098		0.125401
1.092392		0.131643
1.091651		0.137881
1.090876		0.144114
1.090067		0.150343
1.089223		0.156567
1.088346		0.162786
1.087434		0.169000
1.086488		0.175209
1.085508		0.181413
1.084494		0.187610
1.083446		0.193802
1.082364		0.199987
1.081248		0.206167
1.080098		0.212340
1.078914		0.218506
1.077696		0.224665
1.076445		0.230818
1.075160		0.236963
1.073841		0.243101
1.072489		0.249231
1.071102		0.255353
1.069683		0.261467
1.068230		0.267573
1.066743		0.273671
1.065223		0.279760
1.063670		0.285840
1.062083		0.291912
1.060463		0.297974
1.058810		0.304027
1.057124		0.310070
1.055404		0.316104
1.053652		0.322128
1.051867		0.328142
1.050048		0.334145
1.048197		0.340138
1.046314		0.346121
1.044397		0.352092
1.042448		0.358053
1.040466		0.364002
1.038452		0.369940
1.036405		0.375867
1.034326		0.381781
1.032215		0.387684
1.030071		0.393575
1.027895		0.399453
1.025687		0.405319
1.023447		0.411172
1.021175		0.417013
1.018872		0.422840
1.016536		0.428654
1.014169		0.434455
1.011770		0.440243
1.009340		0.446016
1.006878		0.451776
1.004385		0.457522
1.001860		0.463253
0.999305		0.468970
0.996718		0.474672
0.994100		0.480360
0.991451		0.486032
0.988772		0.491690
0.986061		0.497332
0.983320		0.502959
0.980548		0.508570
0.977746		0.514165
0.974914		0.519744
0.972051		0.525307
0.969158		0.530854
0.966235		0.536384
0.963281		0.541898
0.960298		0.547395
0.957285		0.552875
0.954243		0.558337
0.951171		0.563783
0.948069		0.569211
0.944938		0.574621
0.941777		0.580013
0.938588		0.585388
0.935369		0.590744
0.932121		0.596082
0.928845		0.601401
0.925540		0.606702
0.922206		0.611984
0.918843		0.617247
0.915452		0.622492
0.912033		0.627716
0.908586		0.632922
0.905110		0.638108
0.901607		0.643274
0.898075		0.648420
0.894516		0.653546
0.890930		0.658652
0.887315		0.663738
0.883674		0.668803
0.880005		0.673848
0.876309		0.678872
0.872586		0.683875
0.868836		0.688856
0.865060		0.693817
0.861256		0.698756
0.857426		0.703674
0.853570		0.708570
0.849688		0.713444
0.845779		0.718296
0.841845		0.723127
0.837884		0.727934
0.833898		0.732720
0.829886		0.737483
0.825848		0.742224
0.821786		0.746941
0.817698		0.751636
0.813585		0.756307
0.809447		0.760956
0.805284		0.765581
0.801096		0.770183
0.796884		0.774761
0.792648		0.779315
0.788387		0.783845
0.784102		0.788352
0.779793		0.792834
0.775460		0.797292
0.771104		0.801726
0.766724		0.806135
0.762320		0.810519
0.757893		0.814879
0.753444		0.819214
0.748971		0.823524
0.744475		0.827808
0.739956		0.832068
0.735415		0.836302
0.730852		0.840510
0.726266		0.844693
0.721658		0.848850
0.717028		0.852982
0.712376		0.857087
0.707703		0.861166
0.703008		0.865220
