 x		y
1.000000		0.000000
0.998026		0.084823
0.992131		0.169313
0.982395		0.253147
0.968944		0.336024
0.951946		0.417671
0.931603		0.497850
0.908140		0.576362
0.881795		0.653045
0.852816		0.727777
0.821447		0.800470
0.787929		0.871068
0.752492		0.939545
0.715351		1.005894
0.676709		1.070132
0.636750		1.132289
0.595645		1.192407
0.553547		1.250536
0.510594		1.306736
0.466911		1.361067
0.422610		1.413595
0.377789		1.464385
0.332537		1.513504
0.286932		1.561017
0.241044		1.606989
0.194934		1.651482
0.148656		1.694557
0.102260		1.736274
0.055786		1.776687
0.009274		1.815852
-0.037245		1.853819
-0.083740		1.890639
-0.130187		1.926357
-0.176562		1.961019
-0.222846		1.994666
-0.269022		2.027340
-0.315073		2.059077
-0.360986		2.089916
-0.406750		2.119889
-0.452354		2.149031
-0.497790		2.177371
-0.543050		2.204940
-0.588126		2.231766
-0.633014		2.257874
-0.677707		2.283292
-0.722203		2.308042
-0.766497		2.332149
-0.810586		2.355633
-0.854469		2.378515
-0.898143		2.400816
-0.941606		2.422554
-0.984857		2.443747
-1.027896		2.464413
-1.070721		2.484567
-1.113333		2.504227
-1.155732		2.523406
-1.197917		2.542119
-1.239889		2.560380
-1.281649		2.578202
-1.323197		2.595598
-1.364533		2.612579
-1.405659		2.629157
-1.446575		2.645344
-1.487283		2.661149
-1.527784		2.676584
-1.568079		2.691658
-1.608169		2.706380
-1.648056		2.720760
-1.687740		2.734806
-1.727224		2.748527
-1.766508		2.761931
-1.805595		2.775025
-1.844485		2.787817
-1.883180		2.800315
-1.921681		2.812525
-1.959991		2.824454
-1.998110		2.836109
-2.036041		2.847495
-2.073783		2.858620
-2.111341		2.869488
-2.148713		2.880106
-2.185903		2.890478
-2.222912		2.900611
-2.259740		2.910509
-2.296391		2.920178
-2.332865		2.929622
-2.369163		2.938845
-2.405287		2.947853
-2.441239		2.956650
-2.477020		2.965239
-2.512632		2.973625
-2.548075		2.981813
-2.583352		2.989805
-2.618463		2.997607
-2.653410		3.005220
-2.688195		3.012649
-2.722819		3.019898
-2.757282		3.026969
-2.791587		3.033866
-2.825735		3.040592
-2.859727		3.047151
-2.893564		3.053544
-2.927248		3.059776
-2.960779		3.065849
-2.994160		3.071765
-3.027391		3.077527
-3.060473		3.083139
-3.093408		3.088602
-3.126196		3.093919
-3.158840		3.099093
-3.191340		3.104125
-3.223697		3.109019
-3.255912		3.113776
-3.287986		3.118398
-3.319922		3.122888
-3.351718		3.127248
-3.383378		3.131480
-3.414901		3.135586
-3.446289		3.139567
-3.477542		3.143426
-3.508662		3.147165
-3.539650		3.150785
-3.570507		3.154288
-3.601233		3.157676
-3.631830		3.160950
-3.662298		3.164113
-3.692639		3.167165
-3.722854		3.170109
-3.752942		3.172946
-3.782906		3.175677
-3.812746		3.178304
-3.842462		3.180829
-3.872057		3.183252
-3.901530		3.185576
-3.930883		3.187801
-3.960115		3.189929
-3.989229		3.191962
-4.018225		3.193900
-4.047104		3.195744
-4.075866		3.197497
-4.104512		3.199159
-4.133044		3.200731
-4.161461		3.202215
-4.189764		3.203611
-4.217955		3.204922
-4.246034		3.206147
-4.274002		3.207288
-4.301859		3.208346
-4.329606		3.209322
-4.357244		3.210217
-4.384773		3.211033
-4.412195		3.211769
-4.439509		3.212427
-4.466717		3.213009
-4.493819		3.213514
-4.520816		3.213944
-4.547708		3.214299
-4.574497		3.214581
-4.601182		3.214791
-4.627764		3.214928
-4.654244		3.214995
-4.680623		3.214992
-4.706900		3.214919
-4.733078		3.214778
-4.759155		3.214569
-4.785134		3.214293
-4.811014		3.213950
-4.836795		3.213543
-4.862480		3.213070
-4.888067		3.212533
-4.913558		3.211933
-4.938953		3.211271
-4.964252		3.210546
-4.989457		3.209760
-5.014568		3.208913
-5.039584		3.208007
-5.064507		3.207041
-5.089338		3.206016
-5.114076		3.204933
-5.138722		3.203792
-5.163277		3.202594
-5.187741		3.201340
-5.212115		3.200031
-5.236399		3.198666
-5.260593		3.197246
-5.284698		3.195772
-5.308715		3.194245
-5.332643		3.192665
-5.356484		3.191032
-5.380238		3.189347
-5.403904		3.187611
-5.427485		3.185824
-5.450979		3.183986
-5.474388		3.182098
-5.497712		3.180161
-5.520951		3.178175
-5.544106		3.176140
-5.567176		3.174058
-5.590164		3.171927
-5.613068		3.169750
-5.635889		3.167526
-5.658629		3.165255
-5.681286		3.162939
-5.703861		3.160577
-5.726356		3.158170
-5.748769		3.155719
-5.771102		3.153223
-5.793355		3.150684
-5.815529		3.148102
-5.837622		3.145476
-5.859637		3.142808
-5.881573		3.140097
-5.903431		3.137345
-5.925211		3.134551
-5.946913		3.131717
-5.968538		3.128841
-5.990086		3.125925
-6.011557		3.122969
-6.032952		3.119974
-6.054270		3.116939
-6.075513		3.113865
-6.096681		3.110753
-6.117774		3.107602
-6.138792		3.104413
-6.159735		3.101187
-6.180604		3.097923
-6.201400		3.094623
-6.222122		3.091285
-6.242770		3.087912
-6.263346		3.084502
-6.283849		3.081056
-6.304280		3.077575
-6.324638		3.074059
-6.344925		3.070507
-6.365141		3.066921
-6.385285		3.063301
-6.405358		3.059647
-6.425360		3.055959
-6.445292		3.052238
-6.465154		3.048483
-6.484946		3.044695
-6.504668		3.040875
-6.524321		3.037022
-6.543905		3.033137
-6.563420		3.029220
-6.582866		3.025272
-6.602244		3.021292
-6.621554		3.017281
-6.640796		3.013239
-6.659970		3.009166
-6.679078		3.005063
-6.698117		3.000930
-6.717091		2.996767
-6.735997		2.992574
-6.754837		2.988351
-6.773611		2.984099
-6.792319		2.979819
-6.810961		2.975509
-6.829538		2.971171
-6.848049		2.966804
-6.866496		2.962409
-6.884878		2.957986
-6.903195		2.953536
-6.921447		2.949058
-6.939636		2.944552
-6.957760		2.940020
-6.975821		2.935460
-6.993818		2.930874
-7.011752		2.926261
-7.029623		2.921622
-7.047431		2.916957
-7.065176		2.912266
-7.082859		2.907549
-7.100479		2.902806
-7.118038		2.898038
-7.135534		2.893245
-7.152969		2.888427
-7.170342		2.883584
-7.187654		2.878716
-7.204905		2.873824
-7.222094		2.868908
-7.239224		2.863967
-7.256292		2.859003
-7.273300		2.854014
-7.290248		2.849002
-7.307136		2.843967
-7.323964		2.838908
-7.340732		2.833826
-7.357441		2.828722
-7.374091		2.823594
-7.390681		2.818444
-7.407213		2.813271
-7.423685		2.808076
-7.440100		2.802859
-7.456455		2.797620
-7.472753		2.792358
-7.488992		2.787076
-7.505173		2.781771
-7.521297		2.776445
-7.537363		2.771098
-7.553371		2.765730
-7.569322		2.760341
-7.585216		2.754931
-7.601053		2.749500
-7.616834		2.744049
-7.632557		2.738577
-7.648224		2.733086
-7.663835		2.727573
-7.679389		2.722041
-7.694888		2.716489
-7.710330		2.710918
-7.725717		2.705326
-7.741048		2.699716
-7.756324		2.694086
-7.771545		2.688436
-7.786710		2.682768
-7.801820		2.677080
-7.816875		2.671374
-7.831876		2.665649
-7.846822		2.659906
-7.861713		2.654144
-7.876551		2.648364
-7.891334		2.642565
-7.906062		2.636749
-7.920737		2.630914
-7.935359		2.625061
-7.949926		2.619191
-7.964440		2.613303
-7.978901		2.607398
-7.993308		2.601475
-8.007663		2.595535
-8.021964		2.589578
-8.036213		2.583604
-8.050408		2.577612
-8.064551		2.571604
-8.078642		2.565580
-8.092680		2.559538
-8.106666		2.553480
-8.120600		2.547406
-8.134482		2.541315
-8.148312		2.535208
-8.162090		2.529085
-8.175816		2.522946
-8.189491		2.516791
-8.203115		2.510620
-8.216687		2.504434
-8.230208		2.498232
-8.243678		2.492014
-8.257097		2.485781
-8.270466		2.479533
-8.283783		2.473270
-8.297050		2.466991
-8.310266		2.460697
-8.323433		2.454389
-8.336548		2.448066
-8.349614		2.441727
-8.362629		2.435375
-8.375595		2.429007
-8.388510		2.422626
-8.401376		2.416230
-8.414193		2.409819
-8.426959		2.403395
-8.439677		2.396956
-8.452345		2.390503
-8.464963		2.384037
-8.477533		2.377556
-8.490054		2.371062
-8.502525		2.364554
-8.514948		2.358033
-8.527322		2.351498
-8.539647		2.344950
-8.551924		2.338388
-8.564153		2.331813
-8.576333		2.325225
-8.588465		2.318624
-8.600548		2.312010
-8.612584		2.305382
-8.624571		2.298743
-8.636511		2.292090
-8.648403		2.285424
-8.660247		2.278746
-8.672044		2.272056
-8.683793		2.265353
-8.695495		2.258638
-8.707149		2.251910
-8.718756		2.245170
-8.730316		2.238418
-8.741829		2.231654
-8.753295		2.224878
-8.764714		2.218090
-8.776086		2.211290
-8.787411		2.204479
-8.798690		2.197655
-8.809922		2.190820
-8.821108		2.183974
-8.832247		2.177116
-8.843340		2.170246
-8.854387		2.163366
-8.865387		2.156474
-8.876342		2.149570
-8.887250		2.142656
-8.898113		2.135730
-8.908929		2.128794
-8.919700		2.121847
-8.930425		2.114888
-8.941105		2.107919
-8.951739		2.100939
-8.962328		2.093949
-8.972871		2.086948
-8.983369		2.079936
-8.993822		2.072914
-9.004229		2.065882
-9.014592		2.058839
-9.024909		2.051786
-9.035182		2.044722
-9.045409		2.037649
-9.055592		2.030565
-9.065730		2.023472
-9.075824		2.016368
-9.085873		2.009255
-9.095877		2.002131
-9.105837		1.994998
-9.115752		1.987855
-9.125624		1.980703
-9.135451		1.973541
-9.145233		1.966369
-9.154972		1.959188
-9.164667		1.951997
-9.174317		1.944797
-9.183924		1.937588
-9.193487		1.930370
-9.203006		1.923142
-9.212482		1.915905
-9.221913		1.908659
-9.231302		1.901404
-9.240646		1.894141
-9.249947		1.886868
-9.259205		1.879586
-9.268420		1.872296
-9.277591		1.864997
-9.286719		1.857689
-9.295803		1.850372
-9.304845		1.843047
-9.313844		1.835713
-9.322799		1.828371
-9.331712		1.821021
-9.340582		1.813662
-9.349409		1.806295
-9.358193		1.798919
-9.366935		1.791536
-9.375634		1.784144
-9.384290		1.776744
-9.392904		1.769336
-9.401476		1.761920
-9.410005		1.754496
-9.418491		1.747065
