 x		y
0.951590		0.307774
0.920901		0.390288
0.883090		0.469783
0.838451		0.545646
0.787332		0.617292
0.730129		0.684168
0.667287		0.745760
0.599292		0.801593
0.526672		0.851240
0.449989		0.894319
0.369836		0.930503
0.286832		0.959514
0.201619		0.981134
0.114853		0.995198
0.027203		1.001604
-0.060656		1.000306
-0.148049		0.991316
-0.234303		0.974709
-0.318759		0.950616
-0.400767		0.919225
-0.479700		0.880780
-0.554954		0.835580
-0.625953		0.783974
-0.692155		0.726359
-0.753055		0.663180
-0.808187		0.594922
-0.857132		0.522110
-0.899516		0.445301
-0.935016		0.365084
-0.963363		0.282074
-0.984340		0.196906
-0.997788		0.110232
-1.003603		0.022715
-1.001743		-0.064976
-0.992219		-0.152169
-0.975106		-0.238199
-0.950532		-0.322407
-0.918685		-0.404147
-0.879806		-0.482794
-0.834193		-0.557745
-0.782191		-0.628425
-0.724197		-0.694292
-0.660654		-0.754837
-0.592046		-0.809597
-0.518898		-0.858147
-0.441769		-0.900114
-0.361249		-0.935171
-0.277955		-0.963047
-0.192525		-0.983523
-0.105615		-0.996439
-0.017892		-1.001691
0.069968		-0.999235
0.157289		-0.989086
0.243399		-0.971319
0.327633		-0.946066
0.409341		-0.913518
0.487891		-0.873924
0.562676		-0.827586
0.633117		-0.774859
0.698669		-0.716147
0.758822		-0.651902
0.813111		-0.582618
0.861113		-0.508831
0.902457		-0.431109
0.936821		-0.350052
0.963937		-0.266287
0.983596		-0.180463
0.995645		-0.093242
0.999989		-0.005299
0.996596		0.082684
0.985491		0.170028
0.966763		0.256057
0.940556		0.340104
0.907074		0.421522
0.866579		0.499679
0.819385		0.573975
0.765858		0.643834
0.706415		0.708720
0.641517		0.768132
0.571666		0.821615
0.497404		0.868757
0.419306		0.909200
0.337975		0.942633
0.254040		0.968802
0.168149		0.987510
0.080963		0.998616
-0.006846		1.002039
-0.094603		0.997756
-0.181632		0.985804
-0.267266		0.966279
-0.350847		0.939334
-0.431736		0.905180
-0.509313		0.864082
-0.582984		0.816357
-0.652187		0.762375
-0.716392		0.702552
-0.775110		0.637347
-0.827893		0.567262
-0.874339		0.492835
-0.914093		0.414636
-0.946852		0.333264
-0.972368		0.249343
-0.990446		0.163514
-1.000947		0.076435
-1.003793		-0.011229
-0.998960		-0.098807
-0.986487		-0.185630
-0.966466		-0.271032
-0.939050		-0.354360
-0.904449		-0.434977
-0.862924		-0.512264
-0.814791		-0.585629
-0.760419		-0.654508
-0.700220		-0.718373
-0.634655		-0.776732
-0.564223		-0.829136
-0.489464		-0.875179
-0.410948		-0.914506
-0.329277		-0.946812
-0.245076		-0.971844
-0.158992		-0.989408
-0.071686		-0.999364
0.016172		-1.001631
0.103906		-0.996189
0.190839		-0.983076
0.276302		-0.962388
0.359635		-0.934282
0.440195		-0.898970
0.517358		-0.856723
0.590528		-0.807862
0.659137		-0.752764
0.722655		-0.691850
0.780589		-0.625590
0.832489		-0.554494
0.877952		-0.479111
0.916625		-0.400023
0.948208		-0.317840
0.972456		-0.233198
0.989179		-0.146753
0.998248		-0.059171
0.999593		0.028868
0.993204		0.116684
0.979130		0.203597
0.957482		0.288935
0.928428		0.372038
0.892194		0.452264
0.849062		0.528994
0.799367		0.601635
0.743496		0.669627
0.681883		0.732447
0.615004		0.789612
0.543379		0.840682
0.467562		0.885267
0.388140		0.923026
0.305726		0.953671
0.220957		0.976969
0.134486		0.992744
0.046981		1.000880
-0.040886		1.001317
-0.128438		0.994056
-0.215004		0.979156
-0.299918		0.956736
-0.382529		0.926971
-0.462206		0.890093
-0.538338		0.846389
-0.610342		0.796196
-0.677669		0.739901
-0.739804		0.677938
-0.796274		0.610783
-0.846648		0.538952
-0.890541		0.462995
-0.927620		0.383496
-0.957601		0.301063
-0.980257		0.216326
-0.995414		0.129935
-1.002958		0.042550
-1.002830		-0.045161
-0.995032		-0.132526
-0.979621		-0.218877
-0.956716		-0.303554
-0.926490		-0.385908
-0.889173		-0.465308
-0.845049		-0.541146
-0.794453		-0.612840
-0.737772		-0.679840
-0.675437		-0.741630
-0.607924		-0.797734
-0.535749		-0.847721
-0.459463		-0.891203
-0.379651		-0.927845
-0.296922		-0.957360
-0.211913		-0.979520
-0.125274		-0.994150
-0.037672		-1.001134
0.050220		-1.000414
0.137726		-0.991991
0.224170		-0.975928
0.308887		-0.952343
0.391222		-0.921415
0.470540		-0.883380
0.546226		-0.838527
0.617695		-0.787200
0.684393		-0.729794
0.745804		-0.666748
0.801450		-0.598550
0.850900		-0.525724
0.893770		-0.448833
0.929728		-0.368471
0.958493		-0.285258
0.979842		-0.199838
0.993610		-0.112871
0.999690		-0.025032
0.998034		0.063002
0.988657		0.150547
0.971630		0.236929
0.947088		0.321477
0.915220		0.403539
0.876276		0.482481
0.830559		0.557693
0.778422		0.628595
0.720272		0.694641
0.656560		0.755323
0.587780		0.810174
0.514464		0.858774
0.437180		0.900750
0.356526		0.935783
0.273125		0.963605
0.187620		0.984005
0.100671		0.996831
0.012947		1.001987
-0.074876		0.999439
-0.162123		0.989208
-0.248125		0.971379
-0.332222		0.946090
-0.413769		0.913541
-0.492142		0.873983
-0.566741		0.827724
-0.636996		0.775120
-0.702371		0.716577
-0.762366		0.652546
-0.816523		0.583518
-0.864429		0.510023
-0.905721		0.432625
-0.940082		0.351916
-0.967251		0.268516
-0.987021		0.183061
-0.999241		0.096206
-1.003818		0.008616
-1.000717		-0.079041
-0.989961		-0.166093
-0.971632		-0.251874
-0.945868		-0.335729
-0.912866		-0.417013
-0.872876		-0.495106
-0.826202		-0.569408
-0.773201		-0.639349
-0.714275		-0.704391
-0.649875		-0.764034
-0.580492		-0.817819
-0.506656		-0.865331
-0.428932		-0.906201
-0.347914		-0.940114
-0.264224		-0.966805
-0.178503		-0.986066
-0.091409		-0.997744
-0.003612		-1.001747
0.084212		-0.998039
0.171388		-0.986645
0.257244		-0.967649
0.341116		-0.941193
0.422358		-0.907479
0.500341		-0.866763
0.574462		-0.819357
0.644146		-0.765623
0.708855		-0.705975
0.768086		-0.640871
0.821380		-0.570814
0.868323		-0.496343
0.908550		-0.418033
0.941749		-0.336490
0.967663		-0.252343
0.986089		-0.166244
0.996886		-0.078859
0.999969		0.009136
0.995315		0.097061
0.982960		0.184235
0.963000		0.269984
0.935593		0.353644
0.900950		0.434570
0.859342		0.512135
0.811091		0.585743
0.756574		0.654825
0.696213		0.718848
0.630477		0.777322
0.559875		0.829797
0.484954		0.875870
0.406293		0.915189
0.324501		0.947455
0.240209		0.972423
0.154068		0.989903
0.066741		0.999765
-0.021099		1.001938
-0.108777		0.996407
-0.195619		0.983220
-0.280959		0.962482
-0.364142		0.934355
-0.444531		0.899059
-0.521510		0.856868
-0.594492		0.808107
-0.662917		0.753154
-0.726265		0.692430
-0.784050		0.626405
-0.835833		0.555583
-0.881218		0.480509
-0.919860		0.401758
-0.951464		0.319934
-0.975790		0.235661
-0.992652		0.149587
-1.001921		0.062368
-1.003526		-0.025329
-0.997455		-0.112831
-0.983754		-0.199470
-0.962526		-0.284583
-0.933933		-0.367518
-0.898192		-0.447641
-0.855575		-0.524336
-0.806405		-0.597016
-0.751058		-0.665123
-0.689956		-0.728133
-0.623564		-0.785561
-0.552390		-0.836963
-0.476978		-0.881945
-0.397904		-0.920156
-0.315774		-0.951300
-0.231218		-0.975135
-0.144884		-0.991474
-0.057437		-1.000186
0.030453		-1.001202
0.118109		-0.994509
0.204854		-0.980156
0.290021		-0.958248
0.372952		-0.928952
0.453005		-0.892490
0.529563		-0.849140
0.602032		-0.799235
0.669851		-0.743156
0.732495		-0.681335
0.789477		-0.614249
0.840356		-0.542413
0.884736		-0.466383
0.922273		-0.386746
0.952675		-0.304117
0.975707		-0.219135
0.991189		-0.132457
0.999002		-0.044755
0.999085		0.043294
0.991437		0.131008
0.976119		0.217708
0.953251		0.302724
0.923010		0.385399
0.885633		0.465094
0.841409		0.541194
0.790683		0.613111
0.733849		0.680292
0.671347		0.742220
0.603664		0.798418
0.531323		0.848456
0.454883		0.891950
0.374938		0.928568
0.292103		0.958031
0.207018		0.980116
0.120340		0.994657
0.032737		1.001545
-0.055119		1.000731
-0.142551		0.992226
-0.228888		0.976099
-0.313467		0.952477
-0.395641		0.921545
-0.474779		0.883543
-0.550277		0.838767
-0.621557		0.787562
-0.688075		0.730322
-0.749323		0.667489
-0.804833		0.599545
-0.854183		0.527011
-0.896995		0.450445
-0.932944		0.370431
-0.961755		0.287584
-0.983210		0.202537
-0.997144		0.115940
-1.003451		0.028457
-1.002083		-0.059244
-0.993049		-0.146492
-0.976418		-0.232619
-0.952316		-0.316966
-0.920926		-0.398887
-0.882486		-0.477755
-0.837290		-0.552965
-0.785680		-0.623940
-0.728051		-0.690134
-0.664841		-0.751038
-0.596534		-0.806184
-0.523650		-0.855145
-0.446748		-0.897543
-0.366415		-0.933050
-0.283268		-0.961389
-0.197943		-0.982340
-0.111097		-0.995736
-0.023395		-1.001472
0.064486		-0.999499
0.151871		-0.989829
0.238085		-0.972532
0.322465		-0.947737
0.404357		-0.915634
0.483129		-0.876465
0.558172		-0.830531
0.628905		-0.778184
0.694779		-0.719825
0.755284		-0.655903
0.809951		-0.586911
0.858355		-0.513381
0.900121		-0.435881
0.934923		-0.355008
0.962493		-0.271390
0.982616		-0.185671
0.995136		-0.098516
0.999955		-0.010599
0.997038		0.077401
0.986406		0.164801
0.968144		0.250927
0.942393		0.335112
0.909355		0.416705
0.869287		0.495077
0.822499		0.569622
