 x		y
0.803512		0.759262
0.799260		0.763846
0.794983		0.768405
0.790681		0.772941
0.786353		0.777452
0.782001		0.781938
0.777624		0.786400
0.773222		0.790836
0.768796		0.795248
0.764346		0.799634
0.759871		0.803996
0.755373		0.808331
0.750850		0.812642
0.746304		0.816926
0.741734		0.821185
0.737141		0.825418
0.732524		0.829625
0.727885		0.833805
0.723222		0.837959
0.718537		0.842087
0.713829		0.846188
0.709098		0.850263
0.704345		0.854310
0.699570		0.858331
0.694772		0.862325
0.689953		0.866291
0.685112		0.870230
0.680249		0.874142
0.675365		0.878026
0.670460		0.881882
0.665534		0.885711
0.660586		0.889512
0.655618		0.893284
0.650629		0.897029
0.645620		0.900745
0.640590		0.904433
0.635540		0.908092
0.630470		0.911723
0.625380		0.915325
0.620271		0.918899
0.615142		0.922443
0.609994		0.925959
0.604826		0.929445
0.599640		0.932902
0.594434		0.936330
0.589210		0.939728
0.583968		0.943097
0.578707		0.946436
0.573427		0.949745
0.568130		0.953025
0.562815		0.956275
0.557483		0.959494
0.552133		0.962684
0.546765		0.965843
0.541380		0.968972
0.535979		0.972070
0.530560		0.975138
0.525125		0.978176
0.519674		0.981182
0.514206		0.984158
0.508722		0.987103
0.503222		0.990018
0.497706		0.992901
0.492175		0.995753
0.486628		0.998574
0.481066		1.001363
0.475489		1.004121
0.469897		1.006848
0.464291		1.009543
0.458669		1.012207
0.453034		1.014839
0.447384		1.017439
0.441720		1.020007
0.436043		1.022544
0.430352		1.025048
0.424647		1.027520
0.418929		1.029961
0.413198		1.032369
0.407454		1.034744
0.401698		1.037088
0.395928		1.039399
0.390147		1.041677
0.384353		1.043924
0.378547		1.046137
0.372730		1.048318
0.366901		1.050466
0.361060		1.052581
0.355208		1.054663
0.349345		1.056713
0.343471		1.058729
0.337586		1.060713
0.331691		1.062663
0.325786		1.064581
0.319870		1.066465
0.313945		1.068316
0.308009		1.070133
0.302064		1.071917
0.296110		1.073668
0.290146		1.075386
0.284173		1.077069
0.278192		1.078720
0.272202		1.080337
0.266203		1.081920
0.260196		1.083469
0.254181		1.084985
0.248158		1.086467
0.242127		1.087915
0.236089		1.089330
0.230044		1.090710
0.223991		1.092057
0.217931		1.093369
0.211865		1.094648
0.205792		1.095893
0.199713		1.097103
0.193627		1.098280
0.187535		1.099422
0.181438		1.100531
0.175335		1.101605
0.169226		1.102645
0.163113		1.103650
0.156994		1.104622
0.150870		1.105559
0.144742		1.106462
0.138609		1.107330
0.132472		1.108165
0.126330		1.108965
0.120185		1.109730
0.114036		1.110461
0.107884		1.111158
0.101728		1.111820
0.095569		1.112448
0.089407		1.113041
0.083242		1.113600
0.077075		1.114124
0.070906		1.114614
0.064734		1.115070
0.058560		1.115491
0.052384		1.115877
