 x		y
1.000000		0.000000
0.998026		0.087965
0.992134		0.175584
0.982413		0.262525
0.969004		0.348481
0.952091		0.433177
0.931894		0.516379
0.908655		0.597895
0.882628		0.677577
0.854072		0.755318
0.823242		0.831046
0.790380		0.904725
0.755720		0.976343
0.719474		1.045914
0.681839		1.113467
0.642995		1.179044
0.603103		1.242700
0.562308		1.304494
0.520739		1.364492
0.478509		1.422761
0.435721		1.479368
0.392464		1.534384
0.348817		1.587875
0.304849		1.639907
0.260622		1.690544
0.216190		1.739847
0.171599		1.787876
0.126891		1.834687
0.082103		1.880333
0.037266		1.924865
-0.007592		1.968333
-0.052445		2.010782
-0.097273		2.052256
-0.142057		2.092795
-0.186780		2.132439
-0.231428		2.171225
-0.275988		2.209187
-0.320450		2.246360
-0.364803		2.282773
-0.409040		2.318456
-0.453153		2.353438
-0.497135		2.387746
-0.540983		2.421403
-0.584691		2.454435
-0.628255		2.486863
-0.671672		2.518710
-0.714939		2.549995
-0.758055		2.580738
-0.801016		2.610958
-0.843823		2.640672
-0.886473		2.669896
-0.928966		2.698647
-0.971301		2.726940
-1.013478		2.754789
-1.055497		2.782208
-1.097358		2.809210
-1.139060		2.835807
-1.180605		2.862013
-1.221994		2.887838
-1.263225		2.913293
-1.304301		2.938388
-1.345222		2.963135
-1.385989		2.987542
-1.426603		3.011619
-1.467064		3.035375
-1.507375		3.058818
-1.547535		3.081956
-1.587546		3.104798
-1.627410		3.127351
-1.667127		3.149622
-1.706698		3.171618
-1.746125		3.193347
-1.785409		3.214813
-1.824552		3.236025
-1.863554		3.256987
-1.902417		3.277706
-1.941142		3.298187
-1.979730		3.318436
-2.018182		3.338458
-2.056501		3.358258
-2.094686		3.377841
-2.132740		3.397211
-2.170663		3.416374
-2.208457		3.435333
-2.246123		3.454093
-2.283663		3.472659
-2.321076		3.491033
-2.358366		3.509220
-2.395532		3.527224
-2.432576		3.545048
-2.469499		3.562696
-2.506303		3.580172
-2.542988		3.597478
-2.579556		3.614618
-2.616007		3.631595
-2.652343		3.648412
-2.688565		3.665072
-2.724675		3.681578
-2.760672		3.697933
-2.796558		3.714139
-2.832334		3.730200
-2.868002		3.746117
-2.903562		3.761893
-2.939015		3.777531
-2.974362		3.793033
-3.009604		3.808401
-3.044742		3.823638
-3.079778		3.838745
-3.114711		3.853725
-3.149543		3.868581
-3.184276		3.883313
-3.218909		3.897924
-3.253443		3.912416
-3.287880		3.926791
-3.322221		3.941050
-3.356465		3.955196
-3.390615		3.969230
-3.424671		3.983154
-3.458633		3.996969
-3.492503		4.010677
-3.526281		4.024281
-3.559969		4.037780
-3.593566		4.051177
-3.627074		4.064474
-3.660493		4.077671
-3.693825		4.090771
-3.727069		4.103774
-3.760227		4.116681
-3.793300		4.129496
-3.826287		4.142217
-3.859191		4.154848
-3.892010		4.167388
-3.924747		4.179840
-3.957402		4.192204
-3.989975		4.204482
-4.022467		4.216675
-4.054879		4.228783
-4.087211		4.240809
-4.119465		4.252752
-4.151640		4.264615
-4.183737		4.276398
-4.215757		4.288102
-4.247701		4.299728
-4.279569		4.311277
-4.311361		4.322751
-4.343078		4.334149
-4.374722		4.345473
-4.406291		4.356724
-4.437788		4.367903
-4.469212		4.379010
-4.500564		4.390047
-4.531844		4.401014
-4.563054		4.411912
-4.594193		4.422742
-4.625262		4.433505
-4.656261		4.444201
-4.687192		4.454832
-4.718054		4.465397
-4.748849		4.475898
-4.779575		4.486335
-4.810235		4.496710
-4.840829		4.507022
-4.871356		4.517273
-4.901818		4.527463
-4.932214		4.537593
-4.962546		4.547663
-4.992814		4.557675
-5.023018		4.567628
-5.053158		4.577524
-5.083236		4.587362
-5.113251		4.597145
-5.143204		4.606871
-5.173095		4.616542
-5.202925		4.626159
-5.232694		4.635721
-5.262403		4.645230
-5.292051		4.654685
-5.321640		4.664089
-5.351170		4.673440
-5.380641		4.682740
-5.410053		4.691989
-5.439407		4.701187
-5.468703		4.710336
-5.497942		4.719435
-5.527124		4.728485
-5.556249		4.737487
-5.585318		4.746440
-5.614330		4.755346
-5.643288		4.764205
-5.672189		4.773017
-5.701036		4.781783
-5.729828		4.790503
-5.758566		4.799178
-5.787250		4.807807
-5.815880		4.816392
-5.844457		4.824933
-5.872981		4.833431
-5.901453		4.841884
-5.929871		4.850295
-5.958238		4.858664
-5.986553		4.866990
-6.014817		4.875274
-6.043029		4.883517
-6.071191		4.891718
-6.099302		4.899879
-6.127363		4.908000
-6.155373		4.916080
-6.183334		4.924121
-6.211246		4.932122
-6.239108		4.940085
-6.266922		4.948009
-6.294687		4.955894
-6.322403		4.963741
-6.350072		4.971551
-6.377693		4.979323
-6.405266		4.987058
-6.432792		4.994756
-6.460271		5.002418
-6.487703		5.010043
-6.515089		5.017633
-6.542428		5.025187
-6.569722		5.032705
-6.596970		5.040189
-6.624172		5.047638
-6.651329		5.055052
-6.678441		5.062432
-6.705508		5.069778
-6.732530		5.077091
-6.759508		5.084370
-6.786442		5.091616
-6.813333		5.098828
-6.840179		5.106009
-6.866982		5.113157
-6.893742		5.120272
-6.920459		5.127356
-6.947133		5.134408
-6.973765		5.141429
-7.000354		5.148418
-7.026902		5.155377
-7.053407		5.162304
-7.079871		5.169201
-7.106293		5.176068
-7.132674		5.182905
-7.159013		5.189712
-7.185312		5.196489
-7.211570		5.203237
-7.237788		5.209956
-7.263965		5.216646
-7.290103		5.223307
-7.316200		5.229939
-7.342258		5.236543
-7.368276		5.243119
-7.394255		5.249666
-7.420195		5.256186
-7.446095		5.262679
-7.471957		5.269144
-7.497781		5.275581
-7.523566		5.281992
-7.549313		5.288376
-7.575021		5.294733
-7.600692		5.301064
-7.626325		5.307368
-7.651921		5.313647
-7.677479		5.319899
-7.703000		5.326126
-7.728484		5.332327
-7.753931		5.338502
-7.779341		5.344652
-7.804715		5.350778
-7.830053		5.356878
-7.855354		5.362953
-7.880619		5.369004
-7.905849		5.375031
-7.931042		5.381033
-7.956201		5.387011
-7.981323		5.392965
-8.006411		5.398895
-8.031463		5.404802
-8.056480		5.410685
-8.081463		5.416545
-8.106411		5.422381
-8.131324		5.428194
-8.156204		5.433985
-8.181048		5.439753
-8.205859		5.445498
-8.230636		5.451220
-8.255379		5.456920
-8.280089		5.462598
-8.304765		5.468254
-8.329408		5.473888
-8.354017		5.479500
-8.378594		5.485090
-8.403137		5.490659
-8.427648		5.496206
-8.452126		5.501732
-8.476571		5.507237
-8.500984		5.512721
-8.525365		5.518184
-8.549714		5.523626
-8.574030		5.529047
-8.598315		5.534448
-8.622568		5.539829
-8.646790		5.545189
-8.670980		5.550529
-8.695138		5.555849
-8.719265		5.561148
-8.743362		5.566429
-8.767427		5.571689
-8.791461		5.576929
-8.815465		5.582151
-8.839438		5.587352
-8.863380		5.592535
-8.887292		5.597698
-8.911174		5.602842
-8.935025		5.607968
