 x		y
-5.468238		-0.029163
-5.467890		-0.044099
-5.467410		-0.059034
-5.466798		-0.073967
-5.466055		-0.088898
-5.465179		-0.103827
-5.464170		-0.118754
-5.463030		-0.133678
-5.461758		-0.148598
-5.460353		-0.163515
-5.458816		-0.178428
-5.457147		-0.193337
-5.455346		-0.208241
-5.453412		-0.223139
-5.451346		-0.238033
-5.449147		-0.252921
-5.446816		-0.267802
-5.444353		-0.282677
-5.441756		-0.297545
-5.439027		-0.312406
-5.436165		-0.327260
-5.433170		-0.342105
-5.430043		-0.356942
-5.426782		-0.371770
-5.423388		-0.386589
-5.419861		-0.401399
-5.416201		-0.416198
-5.412407		-0.430988
-5.408480		-0.445766
-5.404419		-0.460534
-5.400224		-0.475291
-5.395896		-0.490035
-5.391434		-0.504768
-5.386837		-0.519487
-5.382107		-0.534194
-5.377242		-0.548888
-5.372243		-0.563568
-5.367109		-0.578234
-5.361840		-0.592885
-5.356437		-0.607521
-5.350899		-0.622142
-5.345225		-0.636748
-5.339416		-0.651337
-5.333472		-0.665910
-5.327392		-0.680465
-5.321177		-0.695004
-5.314825		-0.709525
-5.308338		-0.724027
-5.301714		-0.738511
-5.294954		-0.752976
-5.288057		-0.767421
-5.281023		-0.781847
-5.273852		-0.796252
-5.266544		-0.810637
-5.259098		-0.825000
-5.251515		-0.839342
-5.243794		-0.853662
-5.235935		-0.867960
-5.227938		-0.882234
-5.219802		-0.896485
-5.211528		-0.910712
-5.203115		-0.924915
-5.194562		-0.939094
-5.185870		-0.953247
-5.177038		-0.967374
-5.168067		-0.981475
-5.158955		-0.995550
-5.149703		-1.009597
-5.140310		-1.023617
-5.130776		-1.037609
-5.121101		-1.051572
-5.111285		-1.065507
-5.101327		-1.079411
-5.091226		-1.093286
-5.080984		-1.107130
-5.070599		-1.120943
-5.060070		-1.134724
-5.049399		-1.148474
-5.038584		-1.162190
-5.027625		-1.175874
-5.016522		-1.189523
-5.005274		-1.203139
-4.993882		-1.216719
-4.982344		-1.230265
-4.970661		-1.243774
-4.958832		-1.257247
-4.946857		-1.270683
-4.934735		-1.284081
-4.922466		-1.297441
-4.910050		-1.310762
-4.897486		-1.324043
-4.884775		-1.337285
-4.871914		-1.350486
-4.858905		-1.363645
-4.845747		-1.376763
-4.832439		-1.389838
-4.818981		-1.402870
-4.805372		-1.415859
-4.791613		-1.428803
-4.777702		-1.441701
-4.763639		-1.454554
-4.749425		-1.467361
-4.735057		-1.480120
-4.720537		-1.492831
-4.705863		-1.505494
-4.691035		-1.518108
-4.676052		-1.530671
-4.660915		-1.543184
-4.645622		-1.555646
-4.630173		-1.568055
-4.614567		-1.580411
-4.598805		-1.592713
-4.582885		-1.604961
-4.566807		-1.617154
-4.550570		-1.629290
-4.534175		-1.641370
-4.517619		-1.653391
-4.500904		-1.665354
-4.484028		-1.677258
-4.466990		-1.689101
-4.449791		-1.700883
-4.432429		-1.712603
-4.414904		-1.724259
-4.397215		-1.735852
-4.379362		-1.747380
-4.361344		-1.758843
-4.343160		-1.770238
-4.324811		-1.781566
-4.306294		-1.792825
-4.287610		-1.804014
-4.268758		-1.815132
-4.249737		-1.826179
-4.230546		-1.837153
-4.211185		-1.848053
-4.191653		-1.858878
-4.171950		-1.869626
-4.152074		-1.880298
-4.132025		-1.890891
-4.111803		-1.901405
-4.091405		-1.911838
-4.070833		-1.922188
-4.050084		-1.932456
-4.029158		-1.942640
-4.008054		-1.952737
-3.986772		-1.962748
-3.965311		-1.972670
-3.943669		-1.982503
-3.921847		-1.992244
-3.899842		-2.001894
-3.877655		-2.011449
-3.855284		-2.020909
-3.832728		-2.030273
-3.809987		-2.039538
-3.787060		-2.048703
-3.763945		-2.057767
-3.740642		-2.066729
-3.717150		-2.075585
-3.693468		-2.084336
-3.669594		-2.092978
-3.645529		-2.101511
-3.621270		-2.109933
-3.596817		-2.118242
-3.572169		-2.126435
-3.547325		-2.134512
-3.522283		-2.142470
-3.497042		-2.150307
-3.471603		-2.158021
-3.445962		-2.165611
-3.420120		-2.173074
-3.394075		-2.180408
-3.367825		-2.187611
-3.341371		-2.194681
-3.314710		-2.201615
-3.287841		-2.208411
-3.260763		-2.215066
-3.233476		-2.221579
-3.205976		-2.227947
-3.178265		-2.234167
-3.150339		-2.240236
-3.122197		-2.246153
-3.093840		-2.251913
-3.065264		-2.257515
-3.036469		-2.262955
-3.007453		-2.268231
-2.978215		-2.273339
-2.948753		-2.278277
-2.919067		-2.283041
-2.889154		-2.287627
-2.859013		-2.292034
-2.828643		-2.296256
-2.798041		-2.300291
-2.767208		-2.304135
-2.736140		-2.307784
-2.704837		-2.311234
-2.673297		-2.314482
-2.641518		-2.317523
-2.609499		-2.320353
-2.577237		-2.322968
-2.544733		-2.325364
-2.511983		-2.327535
-2.478986		-2.329478
-2.445740		-2.331187
-2.412244		-2.332657
-2.378496		-2.333884
-2.344494		-2.334861
-2.310237		-2.335585
-2.275723		-2.336048
-2.240949		-2.336245
-2.205915		-2.336170
-2.170618		-2.335818
-2.135057		-2.335181
-2.099230		-2.334253
-2.063135		-2.333027
-2.026770		-2.331496
-1.990134		-2.329653
-1.953225		-2.327490
