 x		y
1.000000		0.000000
0.996131		0.123150
0.984640		0.245358
0.965857		0.365750
0.940290		0.483572
0.908568		0.598228
0.871384		0.709289
0.829447		0.816481
0.783440		0.919665
0.733994		1.018814
0.681680		1.113981
0.626998		1.205279
0.570381		1.292857
0.512200		1.376890
0.452770		1.457563
0.392353		1.535064
0.331174		1.609578
0.269417		1.681286
0.207237		1.750358
0.144765		1.816957
0.082108		1.881235
0.019356		1.943332
-0.043417		2.003381
-0.106148		2.061503
-0.168785		2.117811
-0.231286		2.172411
-0.293616		2.225399
-0.355745		2.276864
-0.417649		2.326889
-0.479308		2.375552
-0.540707		2.422923
-0.601832		2.469069
-0.662674		2.514051
-0.723224		2.557926
-0.783475		2.600747
-0.843425		2.642564
-0.903068		2.683423
-0.962404		2.723368
-1.021431		2.762437
-1.080148		2.800670
-1.138556		2.838102
-1.196656		2.874766
-1.254450		2.910693
-1.311939		2.945913
-1.369125		2.980453
-1.426010		3.014340
-1.482598		3.047597
-1.538892		3.080249
-1.594894		3.112316
-1.650607		3.143821
-1.706035		3.174783
-1.761181		3.205219
-1.816048		3.235149
-1.870640		3.264588
-1.924961		3.293554
-1.979013		3.322060
-2.032800		3.350121
-2.086326		3.377752
-2.139594		3.404965
-2.192607		3.431773
-2.245369		3.458188
-2.297884		3.484221
-2.350154		3.509883
-2.402182		3.535185
-2.453972		3.560137
-2.505528		3.584748
-2.556852		3.609027
-2.607947		3.632983
-2.658816		3.656626
-2.709463		3.679962
-2.759890		3.702999
-2.810101		3.725746
-2.860097		3.748209
-2.909883		3.770396
-2.959459		3.792312
-3.008831		3.813965
-3.057999		3.835360
-3.106966		3.856504
-3.155736		3.877402
-3.204310		3.898060
-3.252691		3.918483
-3.300882		3.938677
-3.348885		3.958646
-3.396701		3.978396
-3.444334		3.997930
-3.491786		4.017254
-3.539058		4.036372
-3.586154		4.055288
-3.633074		4.074006
-3.679822		4.092530
-3.726399		4.110864
-3.772807		4.129013
-3.819048		4.146978
-3.865125		4.164764
-3.911038		4.182375
-3.956790		4.199813
-4.002383		4.217083
-4.047818		4.234186
-4.093097		4.251126
-4.138222		4.267906
-4.183195		4.284529
-4.228017		4.300997
-4.272690		4.317314
-4.317216		4.333482
-4.361595		4.349503
-4.405830		4.365380
-4.449922		4.381116
-4.493873		4.396712
-4.537684		4.412172
-4.581356		4.427497
-4.624891		4.442689
-4.668291		4.457751
-4.711556		4.472685
-4.754689		4.487493
-4.797689		4.502176
-4.840559		4.516737
-4.883301		4.531178
-4.925914		4.545500
-4.968401		4.559705
-5.010762		4.573795
-5.053000		4.587772
-5.095114		4.601637
-5.137107		4.615392
-5.178978		4.629039
-5.220731		4.642578
-5.262364		4.656013
-5.303881		4.669343
-5.345281		4.682572
-5.386566		4.695699
-5.427736		4.708726
-5.468794		4.721656
-5.509739		4.734488
-5.550573		4.747225
-5.591297		4.759868
-5.631911		4.772418
-5.672417		4.784876
-5.712816		4.797243
-5.753108		4.809521
-5.793295		4.821711
-5.833377		4.833813
-5.873355		4.845830
-5.913231		4.857761
-5.953004		4.869609
-5.992676		4.881374
-6.032247		4.893057
-6.071719		4.904659
-6.111092		4.916182
-6.150367		4.927625
-6.189545		4.938991
-6.228626		4.950280
-6.267612		4.961492
-6.306503		4.972630
-6.345299		4.983693
-6.384002		4.994683
-6.422613		5.005600
-6.461131		5.016446
-6.499558		5.027220
-6.537894		5.037925
-6.576141		5.048560
-6.614298		5.059127
-6.652366		5.069626
-6.690346		5.080057
-6.728239		5.090423
-6.766046		5.100723
-6.803766		5.110958
-6.841401		5.121128
-6.878951		5.131236
-6.916417		5.141280
-6.953799		5.151263
-6.991098		5.161184
-7.028315		5.171044
-7.065450		5.180843
-7.102504		5.190583
-7.139477		5.200265
-7.176369		5.209887
-7.213183		5.219452
-7.249917		5.228960
-7.286572		5.238411
-7.323150		5.247806
-7.359650		5.257146
-7.396073		5.266430
-7.432419		5.275660
-7.468690		5.284836
-7.504885		5.293959
-7.541005		5.303029
-7.577051		5.312047
-7.613022		5.321012
-7.648921		5.329926
-7.684746		5.338790
-7.720498		5.347603
-7.756179		5.356366
-7.791788		5.365079
-7.827325		5.373744
-7.862792		5.382360
-7.898189		5.390927
-7.933515		5.399447
-7.968772		5.407920
-8.003961		5.416346
-8.039080		5.424725
-8.074131		5.433059
-8.109115		5.441347
-8.144031		5.449589
-8.178880		5.457787
-8.213663		5.465941
