 x		y
0.980000		0.000000
0.979979		0.006283
0.979918		0.012566
0.979815		0.018849
0.979671		0.025130
0.979486		0.031411
0.979260		0.037690
0.978993		0.043968
0.978685		0.050243
0.978336		0.056517
0.977945		0.062788
0.977514		0.069057
0.977042		0.075323
0.976528		0.081586
0.975974		0.087845
0.975379		0.094100
0.974743		0.100352
0.974066		0.106599
0.973348		0.112842
0.972589		0.119080
0.971790		0.125313
0.970949		0.131541
0.970068		0.137764
0.969146		0.143980
0.968184		0.150191
0.967181		0.156395
0.966137		0.162593
0.965053		0.168784
0.963928		0.174967
0.962763		0.181144
0.961557		0.187313
0.960311		0.193474
0.959024		0.199627
0.957698		0.205771
0.956331		0.211907
0.954924		0.218034
0.953476		0.224151
0.951989		0.230260
0.950462		0.236358
0.948895		0.242447
0.947288		0.248526
0.945641		0.254594
0.943954		0.260651
0.942228		0.266698
0.940462		0.272733
0.938656		0.278757
0.936811		0.284769
0.934927		0.290769
0.933003		0.296756
0.931040		0.302732
0.929038		0.308694
0.926997		0.314644
0.924917		0.320580
0.922798		0.326503
0.920640		0.332412
0.918443		0.338308
0.916208		0.344188
0.913934		0.350055
0.911621		0.355907
0.909270		0.361743
0.906881		0.367565
0.904454		0.373371
0.901988		0.379161
0.899485		0.384935
0.896943		0.390693
0.894364		0.396435
0.891747		0.402159
0.889093		0.407867
0.886401		0.413558
0.883671		0.419231
0.880905		0.424887
0.878101		0.430524
0.875260		0.436144
0.872382		0.441745
0.869467		0.447327
0.866515		0.452890
0.863527		0.458435
0.860503		0.463960
0.857442		0.469465
0.854345		0.474951
0.851212		0.480416
0.848042		0.485861
0.844837		0.491286
0.841596		0.496690
0.838320		0.502072
0.835008		0.507434
0.831661		0.512774
0.828278		0.518093
0.824861		0.523389
0.821408		0.528663
0.817921		0.533915
0.814399		0.539144
0.810843		0.544351
0.807252		0.549534
0.803627		0.554694
0.799968		0.559831
0.796275		0.564944
0.792548		0.570032
0.788788		0.575097
0.784994		0.580137
0.781167		0.585153
0.777307		0.590144
0.773413		0.595109
0.769487		0.600050
0.765528		0.604965
0.761537		0.609854
0.757513		0.614717
0.753457		0.619554
0.749369		0.624365
0.745249		0.629149
0.741097		0.633907
0.736914		0.638637
0.732699		0.643341
0.728453		0.648017
0.724177		0.652665
0.719869		0.657285
0.715530		0.661878
0.711162		0.666442
0.706762		0.670978
0.702333		0.675485
0.697874		0.679964
0.693385		0.684413
0.688866		0.688833
0.684318		0.693224
0.679741		0.697585
0.675134		0.701916
0.670499		0.706218
0.665835		0.710489
0.661143		0.714730
0.656422		0.718940
0.651673		0.723119
0.646897		0.727268
0.642092		0.731385
0.637261		0.735471
0.632401		0.739526
0.627515		0.743548
0.622602		0.747539
0.617662		0.751498
0.612696		0.755425
0.607703		0.759319
0.602685		0.763181
0.597640		0.767010
0.592570		0.770806
0.587474		0.774569
0.582353		0.778298
0.577208		0.781994
0.572037		0.785657
0.566841		0.789286
0.561622		0.792880
0.556378		0.796441
0.551110		0.799967
0.545818		0.803459
0.540503		0.806916
0.535165		0.810339
0.529803		0.813727
