n 		 spin_accpt		Ecalc		 Mabs_calc
2771		298885		-494.783111		184.119812
2781		297869		-495.611650		188.880978
2791		297152		-497.853099		195.663203
2801		301023		-494.991789		186.579793
2811		288971		-506.668090		213.085023
2821		305538		-493.563984		186.756469
2831		299265		-500.049452		190.802543
2841		307343		-494.725801		178.711721
2851		301850		-499.859698		192.338828
2861		319948		-484.234883		149.788885
2871		292630		-510.304424		213.586904
2881		304826		-500.424852		195.214162
2891		305752		-499.879626		191.836735
2901		306007		-501.136160		198.601172
2911		305447		-501.577465		200.032291
2921		309046		-499.761725		192.329339
2931		302180		-507.448652		209.865575
2941		317468		-494.396464		172.673240
2951		319435		-493.503219		188.122670
2961		313431		-499.827085		192.148598
2971		322780		-492.721643		173.830360
2981		316782		-497.991278		177.156659
2991		305178		-509.864259		214.054831
3001		317027		-501.199600		193.450850
3011		339799		-480.389239		150.873464
3021		334313		-487.164515		165.716650
3031		328986		-492.731112		175.681953
3041		329215		-493.321934		184.315686
3051		336500		-488.234677		159.096690
3061		326386		-497.075466		189.935315
3071		329925		-495.946597		173.878867
3081		326880		-499.070432		197.306069
3091		340985		-488.499515		168.991912
3101		332457		-496.259271		186.179297
3111		323380		-504.721311		200.280939
3121		321863		-506.506889		202.978533
3131		328405		-501.877994		205.552859
3141		341699		-492.000000		171.307227
3151		332326		-501.351952		197.841955
3161		334537		-499.315407		200.824423
3171		333418		-501.735730		196.071271
3181		344897		-492.789689		179.105313
3191		323732		-511.434660		214.167346
3201		346066		-494.427991		177.034677
3211		339711		-500.333852		191.349112
3221		340390		-500.122943		196.588016
3231		349245		-493.424946		178.401733
3241		349211		-494.441222		173.655662
3251		357413		-489.434635		164.861273
3261		343161		-501.010733		194.139221
3271		367894		-481.959034		150.062366
3281		357497		-491.502591		174.780250
3291		341624		-504.824066		203.967791
3301		363300		-488.605877		174.063011
3311		350520		-499.234068		194.306252
3321		341396		-508.676905		212.195724
3331		355167		-497.499850		188.552987
3341		362012		-493.188866		182.760850
3351		351269		-502.407640		195.050433
3361		366236		-491.291877		175.174650
3371		374219		-485.350341		160.487689
3381		372772		-487.486542		169.529133
3391		359389		-499.480979		189.598938
3401		365239		-495.501323		188.314613
3411		359238		-500.472589		197.561419
3421		355005		-505.760889		207.698918
3431		370695		-493.656660		177.604780
3441		373995		-492.703284		179.106655
3451		363640		-500.428861		190.708201
3461		365600		-500.826351		194.874892
3471		377549		-492.624604		175.306828
3481		388209		-484.868716		159.505315
3491		360690		-505.983386		204.787740
3501		375875		-496.351899		180.278206
3511		375753		-495.771005		192.785531
3521		384570		-491.041181		173.744391
3531		376942		-496.575474		185.958086
3541		383033		-493.229031		178.241740
3551		365539		-508.673613		213.002534
3561		383714		-495.491154		187.938781
3571		385694		-494.286194		184.542705
3581		378228		-500.884669		199.176208
3591		375306		-504.337510		197.644110
3601		381202		-500.026659		198.393224
3611		394669		-489.476599		176.807533
3621		398933		-489.093621		163.277548
3631		405295		-484.279813		158.256128
3641		391343		-495.624279		182.433947
3651		379263		-504.582854		201.613257
3661		384019		-502.087954		197.691887
3671		393837		-496.102424		188.409153
3681		387384		-501.582179		193.971747
3691		403372		-490.903278		176.180439
3701		396364		-496.104837		186.553904
3711		398051		-496.005389		183.311776
3721		392243		-501.292126		195.858103
3731		400820		-495.929241		186.939694
3741		415624		-485.573911		158.716921
3751		399470		-498.314050		185.342575
3761		404291		-495.468227		182.538687
3771		407030		-494.169186		178.807213
3781		407072		-494.780217		185.157366
3791		415130		-489.299921		173.020839
3801		414472		-490.751907		167.254407
3811		412645		-492.843873		182.594595
3821		411081		-494.744831		187.933002
3831		410660		-496.419734		185.188202
3841		415190		-493.837022		178.067170
3851		407844		-500.891197		192.411841
3861		408010		-500.977985		186.239316
3871		430955		-485.288556		165.808318
3881		419284		-494.324143		186.283947
3891		426651		-488.730918		169.005911
3901		416694		-496.990515		188.606511
3911		416772		-497.916645		190.191255
3921		412273		-501.237439		201.139505
3931		414021		-501.749173		192.466548
3941		425445		-494.474499		188.112662
3951		427708		-493.599595		171.945330
3961		430224		-492.469578		180.860894
3971		429150		-493.186603		178.087132
3981		433059		-492.006029		176.784727
3991		444361		-485.459283		157.082937
4001		436905		-490.632342		173.670582
4011		436567		-490.704562		176.943904
4021		432267		-494.759513		185.446904
4031		427089		-499.534607		194.208881
4041		417770		-506.322197		203.865875
4051		436655		-494.179215		176.030116
4061		436919		-496.427481		186.538291
4071		449834		-487.884058		169.405060
4081		431321		-499.603038		188.756187
4091		430891		-501.010022		191.686140
4101		444061		-492.673007		172.725677
4111		444448		-494.499635		174.066650
4121		437270		-498.879884		187.406455
4131		435730		-501.165819		189.416606
4141		480224		-473.502053		126.913306
4151		462078		-485.718140		158.053481
4161		438147		-501.347753		199.358327
4171		438866		-502.211460		199.005994
4181		473568		-480.297536		154.416168
4191		463559		-487.298497		168.504414
4201		457863		-491.383956		171.174482
4211		455657		-493.756352		184.464023
4221		449904		-497.720919		187.061834
4231		448737		-499.148192		181.160482
4241		451771		-497.051639		191.245461
4251		443331		-503.987768		204.706187
4261		468433		-488.602675		169.867167
4271		471185		-487.543901		159.360805
4281		482293		-481.032469		161.366036
4291		469385		-489.816826		172.373806
4301		459391		-497.537317		186.255754
4311		466086		-493.764788		171.345859
4321		482466		-484.838695		155.993057
4331		460757		-498.580466		190.998846
4341		448391		-506.741304		215.414881
4351		461897		-498.977706		188.207768
4361		468284		-495.426737		182.980968
4371		462448		-499.319149		188.098376
4381		474495		-492.519516		184.018717
4391		480544		-489.994990		169.443862
4401		474811		-493.604181		177.983640
4411		491504		-485.475402		166.360462
4421		475505		-495.852522		183.246777
4431		479343		-493.354999		184.159783
4441		493060		-486.399460		163.406440
4451		463639		-503.977533		200.565716
4461		484935		-491.939924		166.441605
4471		472611		-500.535898		195.147842
4481		494844		-487.894666		164.780183
4491		483994		-494.964151		181.707415
4501		483631		-495.537880		190.682071
4511		496930		-488.422079		159.959211
4521		463590		-508.675072		214.560053
4531		481599		-498.302362		197.513132
4541		492064		-493.018278		175.606695
4551		491524		-494.192046		182.643815
4561		481284		-501.413725		198.337645
4571		496488		-492.083133		177.331875
4581		483927		-499.464746		189.749836
4591		485909		-499.560880		193.488129
4601		502570		-490.202999		172.312106
4611		484243		-502.725656		194.913034
4621		505484		-490.801125		167.564164
4631		497322		-495.368603		183.651047
4641		502225		-493.628959		184.831286
4651		508734		-491.261234		173.526553
4661		506748		-492.181077		180.236001
4671		502963		-494.222222		180.737744
4681		502539		-496.240120		182.368725
4691		503049		-496.600298		179.705820
4701		521660		-487.016379		160.522867
4711		494250		-502.311187		199.383995
4721		519878		-488.557509		163.376827
4731		511107		-493.271613		181.862608
4741		500543		-501.031850		188.470365
4751		516555		-491.980636		169.719217
4761		524456		-488.409998		168.343625
4771		506582		-499.444142		188.758332
4781		522388		-490.774315		168.184899
4791		508711		-499.458151		186.626174
4801		510217		-498.935222		185.258488
4811		517182		-495.756392		188.057784
4821		522047		-493.640324		173.426675
4831		514342		-497.804181		191.687849
4841		512601		-500.333815		194.614336
4851		531722		-489.479283		176.764378
4861		516817		-497.991360		190.366591
4871		529847		-491.726545		178.420448
4881		519937		-498.265929		194.381069
4891		523924		-496.465345		185.829892
4901		515542		-502.268109		196.187309
4911		540981		-488.641824		160.237019
4921		530007		-494.602723		180.620606
4931		534216		-492.668424		175.481241
4941		521363		-500.263914		191.569723
4951		544642		-488.286811		171.865482
4961		531054		-497.204596		189.683935
4971		546174		-489.314021		163.427479
4981		530538		-498.419594		193.182493
4991		540176		-494.179122		181.084753
5001		543386		-492.471106		177.434913
5011		534012		-497.989224		178.193973
5021		555837		-486.581159		159.298944
5031		528678		-501.072550		203.838998
5041		552625		-489.897243		168.511406
5051		552307		-490.779648		174.010691
5061		537687		-498.605809		191.722980
5071		541882		-497.456912		185.360678
5081		536017		-500.828183		196.798662
5091		547456		-495.889216		184.692595
5101		539814		-499.309155		188.795138
5111		578958		-480.369399		153.406378
5121		536268		-503.056434		198.640890
5131		562725		-489.899045		165.048918
5141		545474		-499.396226		195.338261
5151		532901		-505.779849		208.452728
5161		558297		-493.901957		184.230963
5171		549228		-499.023013		186.117966
5181		582199		-483.620923		155.276974
5191		561463		-493.534964		178.151416
5201		547136		-501.785810		207.695443
5211		556621		-497.111495		183.993859
5221		570471		-490.837004		173.119326
5231		570508		-491.535079		176.053145
5241		564132		-494.414806		187.943522
5251		581445		-487.021901		170.737383
5261		572123		-491.803079		176.873218
5271		575231		-491.175109		176.569531
5281		575950		-491.160765		173.511835
5291		575808		-491.928180		183.125307
