n 		 spin_accpt		Ecalc		 Mabs_calc
5131		2635		-798.073670		398.911323
5141		3553		-797.262011		396.722817
5151		7243		-793.054553		384.716754
5161		3507		-797.450882		397.374152
5171		2702		-798.005028		398.534133
5181		3240		-797.659911		397.439104
5191		38446		-760.074745		284.259295
5201		2864		-797.882715		398.199192
5211		2715		-797.948187		398.670889
5221		3078		-797.785865		397.969355
5231		3011		-797.851271		398.051233
5241		3194		-797.630986		397.853845
5251		46356		-750.192344		234.171015
5261		19796		-779.135526		339.241969
5271		3181		-797.636881		397.606147
5281		4252		-796.846809		396.026889
5291		19475		-780.237384		337.475335
5301		3303		-797.625354		397.877382
5311		10057		-789.450574		376.436453
5321		2574		-798.228153		398.944559
5331		8690		-791.820672		379.206528
5341		21180		-778.241528		337.818761
5351		29168		-769.170622		304.830125
5361		2791		-798.070509		398.530125
5371		3865		-797.225842		396.450568
5381		3491		-797.633897		397.559190
5391		2972		-797.895752		398.199221
5401		4072		-797.047954		396.620626
5411		9458		-791.203105		378.870079
5421		3352		-797.587899		397.591219
5431		2407		-798.442276		399.167372
5441		3875		-797.140967		396.772285
5451		3079		-797.875619		398.213906
5461		3666		-797.448086		397.599341
5471		2522		-798.256991		399.200877
5481		3588		-797.555920		397.506294
5491		19949		-780.812238		349.626662
5501		14305		-786.690420		365.974914
5511		3232		-797.690437		397.821448
5521		2536		-798.253215		399.104510
5531		3227		-797.708190		397.748328
5541		3387		-797.795344		398.068219
5551		8882		-791.838588		383.619528
5561		19792		-781.308398		352.736199
5571		6205		-795.009873		391.527912
5581		3030		-797.965239		398.517828
5591		3878		-797.297800		396.646754
5601		9738		-790.835208		376.112837
5611		8838		-794.207093		390.443415
5621		3406		-797.649529		398.081836
5631		6531		-795.484994		393.613213
5641		11261		-789.508243		375.668498
5651		2800		-798.071138		399.003362
5661		2972		-798.052641		398.675146
5671		25549		-775.301005		336.176688
5681		3012		-798.002464		398.388664
5691		27897		-771.826393		309.425057
5701		14129		-787.551658		368.052272
5711		4129		-797.251620		396.882157
5721		2806		-798.128299		398.943541
5731		28346		-773.162799		310.771244
5741		6597		-794.685943		390.728445
5751		19279		-782.434359		351.676230
5761		3283		-797.867037		398.176358
5771		3172		-797.917172		398.518454
5781		3892		-797.458571		397.345096
