n                   spin_accpt          Ecalc                Mabs_calc          
3521	982	-798.910537	399.723374
3541	1010	-798.925727	399.727761
3561	1020	-798.862117	399.711879
3581	1008	-798.817090	399.696174
3601	1042	-798.919189	399.722299
3621	1098	-798.802541	399.694007
3641	1128	-798.811316	399.696787
3661	1024	-798.907402	399.723573
3681	1070	-798.866612	399.712578
3701	1070	-798.896514	399.721697
3721	1090	-798.798173	399.692556
3741	1014	-798.887998	399.719861
3761	1080	-798.891784	399.718160
3781	1162	-798.819360	399.696377
3801	1088	-798.684557	399.663247
3821	1014	-798.976184	399.739335
3841	1126	-798.801354	399.695913
3861	1092	-798.902875	399.719762
3881	1142	-798.893069	399.720691
3901	1170	-798.839272	399.700077
3921	1080	-798.931905	399.725580
3941	1180	-798.761736	399.684344
3961	1048	-798.861904	399.710679
3981	1134	-798.876664	399.714645
4001	1168	-798.922269	399.724069
4021	1160	-798.862969	399.710520
4041	1126	-798.877506	399.713932
4061	1146	-798.941148	399.730116
4081	1248	-798.728743	399.674099
4101	1159	-798.989515	399.741039
4121	1184	-798.952681	399.734530
4141	1204	-798.852451	399.708766
4161	1190	-798.968517	399.738044
4181	1200	-798.861516	399.709639
4201	1288	-798.757439	399.680076
4221	1244	-798.808813	399.692016
4241	1262	-798.895544	399.719406
4261	1252	-798.830322	399.701479
4281	1296	-798.806821	399.693062
4301	1244	-798.869100	399.709370
4321	1204	-798.946540	399.732469
4341	1266	-798.845427	399.703755
4361	1354	-798.707636	399.667507
4381	1250	-798.879708	399.716047
4401	1280	-798.867530	399.709611
4421	1237	-798.901606	399.716354
4441	1225	-798.977708	399.738798
4461	1256	-798.908765	399.717104
4481	1308	-798.883285	399.716135
4501	1278	-798.956676	399.736947
4521	1260	-798.833886	399.701393
4541	1334	-798.883065	399.715922
4561	1332	-798.940583	399.727691
4581	1268	-798.976643	399.738922
4601	1374	-798.894153	399.718322
4621	1316	-798.918849	399.723869
4641	1338	-798.839905	399.703943
4661	1364	-798.810556	399.697061
4681	1290	-798.969451	399.736808
4701	1308	-798.879387	399.714954
4721	1442	-798.796018	399.694556
4741	1392	-798.836532	399.702594
4761	1354	-798.951481	399.731149
4781	1467	-798.816147	399.699226
4801	1348	-798.816080	399.698813
4821	1322	-798.894005	399.718316
4841	1444	-798.784549	399.690147
4861	1446	-798.822465	399.698416
4881	1436	-798.844499	399.704569
4901	1430	-798.920220	399.725770
4921	1371	-798.874213	399.714692
4941	1398	-798.887675	399.716657
4961	1440	-798.859907	399.709333
4981	1504	-798.837984	399.703674
5001	1478	-798.810638	399.698460
5021	1356	-798.913364	399.723163
5041	1456	-798.822456	399.698869
5061	1510	-798.851610	399.706382
5081	1432	-798.888408	399.716591
5101	1614	-798.850421	399.707900
5121	1400	-798.885374	399.717633
5141	1498	-798.794787	399.693056
5161	1371	-799.041271	399.756636
5181	1519	-798.942289	399.732098
5201	1478	-798.902519	399.720438
5221	1494	-798.898295	399.719211
5241	1526	-798.897920	399.717993
5261	1472	-798.918076	399.722106
5281	1492	-798.931263	399.725810
5301	1584	-798.883984	399.714016
5321	1486	-798.897200	399.715843
5341	1552	-798.867628	399.709043
5361	1588	-798.847976	399.705652
5381	1554	-798.899089	399.721613
5401	1466	-799.020922	399.751157
5421	1640	-798.781037	399.688249
5441	1478	-798.948723	399.731299
5461	1368	-799.029482	399.755356
5481	1531	-798.841817	399.704433
5501	1570	-798.806762	399.698237
5521	1590	-798.813258	399.698243
5541	1550	-798.882512	399.716297
5561	1726	-798.750584	399.678835
5581	1560	-798.917757	399.726572
5601	1669	-798.785931	399.686842
5621	1686	-798.788828	399.687956
5641	1644	-798.903031	399.720617
5661	1650	-798.877937	399.713125
5681	1570	-798.914980	399.722936
5701	1620	-798.914576	399.723557
5721	1766	-798.812795	399.695158
5741	1608	-798.938164	399.731406
5761	1540	-798.970318	399.737546
5781	1664	-798.793980	399.691057
5801	1718	-798.869160	399.713153
5821	1690	-798.833190	399.699708
5841	1646	-798.874850	399.713063
5861	1696	-798.841153	399.702099
5881	1722	-798.832852	399.702772
5901	1750	-798.891713	399.716658
5921	1700	-798.848168	399.706469
5941	1666	-798.878977	399.713516
5961	1658	-798.935749	399.727227
5981	1755	-798.806220	399.693697
6001	1691	-798.860190	399.710048
6021	1792	-798.897857	399.718651
6041	1849	-798.880318	399.714286
6061	1766	-798.851015	399.708299
6081	1784	-798.802828	399.692485
6101	1842	-798.840190	399.703655
6121	1856	-798.820454	399.698089
6141	1772	-798.852956	399.708191
6161	1772	-798.915760	399.724720
6181	1816	-798.762013	399.685811
6201	1850	-798.885986	399.716497
6221	1878	-798.730751	399.676258
6241	1938	-798.818138	399.696843
6261	1838	-798.821913	399.700048
6281	1856	-798.881707	399.713421
6301	1762	-798.849706	399.706713
6321	1990	-798.743870	399.681063
6341	1716	-798.964201	399.736004
6361	1717	-798.893885	399.720170
6381	1932	-798.765711	399.684375
6401	1904	-798.815810	399.698172
6421	1918	-798.854384	399.709391
6441	1882	-798.888992	399.717125
6461	1854	-798.908528	399.722644
6481	1833	-798.893381	399.718253
6501	1782	-798.954622	399.735118
6521	1816	-798.853550	399.705260
6541	1936	-798.893136	399.716863
6561	1954	-798.863588	399.710715
6581	1836	-798.904726	399.722231
6601	1976	-798.834722	399.701257
6621	1998	-798.757892	399.681619
6641	2023	-798.730914	399.676254
6661	1938	-798.857229	399.707551
6681	1906	-798.952851	399.734172
6701	1876	-798.885539	399.716460
6721	1988	-798.819818	399.700045
6741	1980	-798.753894	399.682540
6761	2092	-798.776512	399.689987
6781	1876	-798.901637	399.720100
6801	1968	-798.824879	399.699162
6821	1968	-798.800762	399.695646
6841	1978	-798.860985	399.710276
6861	2148	-798.789681	399.692173
6881	2008	-798.822264	399.700916
6901	1978	-798.875525	399.713665
6921	2124	-798.770120	399.685306
6941	2038	-798.886039	399.716179
6961	2032	-798.845568	399.706077
6981	2034	-798.844292	399.707205
7001	1974	-798.866448	399.710898
7021	2098	-798.849737	399.706595
7041	2002	-798.874592	399.712541
7061	2128	-798.782609	399.690129
7081	2053	-798.812597	399.696653
7101	2074	-798.911139	399.723983
7121	2050	-798.799045	399.693021
7141	2016	-798.892592	399.715726
7161	2184	-798.797933	399.693060
7181	2116	-798.863668	399.708954
7201	2032	-798.906263	399.721705
7221	2164	-798.843373	399.706412
7241	2114	-798.851540	399.707775
7261	2218	-798.757747	399.683239
7281	2098	-798.933663	399.727235
7301	2233	-798.812765	399.697850
7321	2178	-798.867368	399.712334
7341	2230	-798.800163	399.694320
7361	2216	-798.851243	399.708735
7381	2180	-798.813169	399.697060
7401	2080	-798.878530	399.715714
7421	2272	-798.726317	399.673898
7441	2256	-798.793711	399.693590
7461	2159	-798.893446	399.719609
7481	2126	-798.951477	399.732923
7501	2146	-798.835889	399.704573
7521	2142	-798.894296	399.720250
7541	2228	-798.875481	399.713831
7561	2168	-798.868933	399.710885
7581	2228	-798.839203	399.705580
7601	2118	-798.876464	399.715827
7621	2168	-798.840047	399.706338
7641	2278	-798.815862	399.697160
7661	2132	-798.893617	399.717791
7681	2268	-798.812655	399.697435
7701	2122	-798.904038	399.721075
7721	2244	-798.915166	399.722575
7741	2290	-798.809456	399.698230
7761	2180	-798.915604	399.724778
7781	2295	-798.750803	399.678448
7801	2192	-798.877580	399.713114
7821	2326	-798.903465	399.721519
7841	2316	-798.907792	399.722229
7861	2268	-798.888182	399.717084
7881	2324	-798.824007	399.699023
7901	2320	-798.796102	399.691938
7921	2224	-798.891554	399.717207
7941	2316	-798.842463	399.705327
7961	2322	-798.778545	399.690491
7981	2252	-798.922441	399.724847
8001	2412	-798.846144	399.704537
8021	2370	-798.876449	399.713502
8041	2290	-798.810098	399.698048
8061	2222	-798.956457	399.735020
8081	2334	-798.827373	399.700532
8101	2362	-798.844093	399.706456
8121	2344	-798.838074	399.703485
